cbsd_id,secondary_user_type,target_band,location,data_type,start_time,duration
3454,government,n2,"37.227279,-80.421665",emergency,2459,6
3455,government,n2,"37.231585,-80.416258",emergency,2455,9
3456,scientific,n4,"37.231585,-80.416258",data,2457,9
3457,emergency,n1,"37.227279,-80.421665",video,2466,10
3458,emergency,n5,"37.211525,-80.445081",emergency,2464,10
3459,government,n5,"37.227279,-80.421665",data,2459,10
3460,government,n3,"37.211525,-80.445081",data,2464,8
3461,educational,n5,"37.231585,-80.416258",emergency,2463,8
3462,educational,n1,"37.227279,-80.421665",emergency,2462,6
3463,government,n4,"37.227279,-80.421665",video,2467,9
3464,government,n5,"37.211525,-80.445081",voice,2468,5
3465,government,n1,"37.227279,-80.421665",video,2471,8
3466,scientific,n4,"37.231585,-80.416258",video,2471,10
3467,ordinary,n3,"37.227279,-80.421665",voice,2467,5
3468,ordinary,n2,"37.211525,-80.445081",emergency,2476,9
3469,emergency,n5,"37.231585,-80.416258",voice,2477,9
3470,scientific,n1,"37.231585,-80.416258",voice,2474,5
3471,educational,n4,"37.227279,-80.421665",video,2475,5
3472,scientific,n4,"37.231585,-80.416258",video,2474,6
3473,scientific,n4,"37.227279,-80.421665",video,2474,6
3474,educational,n3,"37.211525,-80.445081",emergency,2480,10
3475,government,n3,"37.211525,-80.445081",data,2481,8
3476,scientific,n5,"37.211525,-80.445081",voice,2485,10
3477,scientific,n4,"37.227279,-80.421665",voice,2478,8
3478,government,n5,"37.231585,-80.416258",voice,2479,8
3479,scientific,n3,"37.231585,-80.416258",voice,2480,9
3480,scientific,n4,"37.227279,-80.421665",video,2481,5
3481,educational,n2,"37.227279,-80.421665",video,2484,8
3482,scientific,n5,"37.227279,-80.421665",emergency,2485,5
3483,scientific,n5,"37.211525,-80.445081",voice,2489,8
3484,ordinary,n5,"37.227279,-80.421665",emergency,2491,9
3485,scientific,n4,"37.227279,-80.421665",video,2490,9
3486,scientific,n5,"37.227279,-80.421665",voice,2490,6
3487,emergency,n5,"37.227279,-80.421665",video,2487,8
3488,emergency,n1,"37.227279,-80.421665",voice,2493,6
3489,educational,n2,"37.227279,-80.421665",video,2493,10
3490,educational,n2,"37.227279,-80.421665",emergency,2490,5
3491,government,n3,"37.227279,-80.421665",data,2492,10
3492,emergency,n4,"37.231585,-80.416258",video,2496,10
3493,emergency,n3,"37.227279,-80.421665",voice,2493,5
3494,ordinary,n3,"37.227279,-80.421665",voice,2503,10
3495,ordinary,n5,"37.211525,-80.445081",video,2497,5
3496,scientific,n5,"37.231585,-80.416258",emergency,2497,8
3497,educational,n5,"37.231585,-80.416258",data,2503,10
3498,scientific,n4,"37.231585,-80.416258",emergency,2503,10
3499,scientific,n5,"37.211525,-80.445081",voice,2504,10
3500,scientific,n1,"37.231585,-80.416258",voice,2502,7
3501,government,n2,"37.227279,-80.421665",data,2507,8
3502,government,n5,"37.227279,-80.421665",voice,2506,6
3503,scientific,n1,"37.227279,-80.421665",video,2510,9
3504,emergency,n3,"37.211525,-80.445081",voice,2511,8
3505,government,n4,"37.227279,-80.421665",emergency,2510,9
3506,government,n2,"37.211525,-80.445081",voice,2508,7
3507,emergency,n1,"37.211525,-80.445081",voice,2509,7
3508,educational,n1,"37.227279,-80.421665",emergency,2510,6
3509,scientific,n1,"37.227279,-80.421665",data,2515,9
3510,government,n1,"37.231585,-80.416258",emergency,2515,7
3511,government,n2,"37.211525,-80.445081",video,2513,10
3512,educational,n4,"37.227279,-80.421665",emergency,2512,5
3513,educational,n2,"37.211525,-80.445081",video,2514,5
3514,educational,n5,"37.231585,-80.416258",data,2519,8
3515,government,n5,"37.211525,-80.445081",video,2518,6
3516,scientific,n1,"37.231585,-80.416258",voice,2520,7
3517,scientific,n1,"37.227279,-80.421665",video,2518,6
3518,emergency,n4,"37.231585,-80.416258",video,2523,8
3519,scientific,n2,"37.211525,-80.445081",data,2523,10
3520,emergency,n3,"37.231585,-80.416258",voice,2523,6
3521,government,n3,"37.231585,-80.416258",emergency,2524,9
3522,scientific,n3,"37.211525,-80.445081",voice,2525,7
3523,government,n2,"37.227279,-80.421665",emergency,2528,9
3524,government,n5,"37.227279,-80.421665",video,2529,6
3525,scientific,n5,"37.227279,-80.421665",voice,2531,10
3526,scientific,n5,"37.227279,-80.421665",emergency,2529,6
3527,scientific,n2,"37.227279,-80.421665",data,2532,8
3528,scientific,n1,"37.231585,-80.416258",video,2532,9
3529,educational,n1,"37.231585,-80.416258",emergency,2530,5
3530,government,n5,"37.211525,-80.445081",emergency,2535,7
3531,government,n4,"37.231585,-80.416258",video,2536,9
3532,ordinary,n4,"37.231585,-80.416258",emergency,2536,9
3533,educational,n5,"37.211525,-80.445081",emergency,2539,10
3534,emergency,n3,"37.227279,-80.421665",voice,2536,5
3535,educational,n1,"37.227279,-80.421665",voice,2535,6
3536,educational,n1,"37.231585,-80.416258",video,2542,7
3537,ordinary,n2,"37.231585,-80.416258",voice,2537,6
3538,ordinary,n2,"37.227279,-80.421665",emergency,2540,5
3539,scientific,n2,"37.231585,-80.416258",data,2544,6
3540,educational,n3,"37.211525,-80.445081",voice,2544,9
3541,educational,n4,"37.231585,-80.416258",emergency,2543,7
3542,scientific,n4,"37.227279,-80.421665",data,2546,7
3543,emergency,n1,"37.211525,-80.445081",video,2544,5
3544,ordinary,n5,"37.231585,-80.416258",voice,2547,7
3545,scientific,n1,"37.211525,-80.445081",emergency,2545,10
3546,ordinary,n3,"37.231585,-80.416258",video,2552,9
3547,educational,n4,"37.231585,-80.416258",video,2550,9
3548,educational,n4,"37.227279,-80.421665",voice,2554,9
3549,government,n5,"37.211525,-80.445081",emergency,2549,6
3550,government,n1,"37.227279,-80.421665",video,2552,5
3551,emergency,n4,"37.227279,-80.421665",data,2557,7
3552,emergency,n5,"37.211525,-80.445081",video,2552,5
3553,educational,n5,"37.227279,-80.421665",emergency,2556,8
3554,educational,n1,"37.211525,-80.445081",video,2556,6
3555,educational,n3,"37.227279,-80.421665",data,2557,9
3556,scientific,n3,"37.227279,-80.421665",voice,2557,9
3557,emergency,n1,"37.211525,-80.445081",emergency,2562,9
3558,educational,n3,"37.231585,-80.416258",emergency,2560,6
3559,emergency,n5,"37.211525,-80.445081",video,2561,6
3560,government,n5,"37.231585,-80.416258",video,2568,10
3561,emergency,n5,"37.231585,-80.416258",data,2564,6
3562,ordinary,n4,"37.231585,-80.416258",video,2567,6
3563,educational,n3,"37.211525,-80.445081",video,2572,10
3564,emergency,n4,"37.227279,-80.421665",voice,2569,8
3565,emergency,n5,"37.231585,-80.416258",data,2565,5
3566,educational,n4,"37.231585,-80.416258",voice,2566,5
3567,government,n2,"37.231585,-80.416258",voice,2576,10
3568,government,n4,"37.211525,-80.445081",emergency,2568,7
3569,educational,n4,"37.231585,-80.416258",video,2570,10
3570,emergency,n1,"37.227279,-80.421665",voice,2573,6
3571,ordinary,n3,"37.227279,-80.421665",video,2574,7
3572,scientific,n2,"37.211525,-80.445081",voice,2574,9
3573,emergency,n2,"37.231585,-80.416258",video,2575,7
3574,government,n3,"37.231585,-80.416258",emergency,2579,10
3575,ordinary,n2,"37.231585,-80.416258",voice,2579,7
3576,ordinary,n1,"37.227279,-80.421665",emergency,2577,10
3577,government,n4,"37.231585,-80.416258",data,2579,6
3578,scientific,n5,"37.231585,-80.416258",video,2579,7
3579,ordinary,n3,"37.211525,-80.445081",data,2580,9
3580,scientific,n1,"37.231585,-80.416258",video,2586,8
3581,ordinary,n4,"37.227279,-80.421665",data,2585,7
3582,scientific,n1,"37.211525,-80.445081",data,2585,5
3583,emergency,n3,"37.211525,-80.445081",data,2583,7
3584,ordinary,n5,"37.231585,-80.416258",video,2589,7
3585,government,n1,"37.227279,-80.421665",video,2593,10
3586,scientific,n1,"37.231585,-80.416258",data,2586,5
3587,emergency,n1,"37.211525,-80.445081",voice,2592,8
3588,emergency,n1,"37.227279,-80.421665",data,2592,9
3589,ordinary,n3,"37.227279,-80.421665",data,2590,10
3590,educational,n4,"37.211525,-80.445081",video,2596,9
3591,ordinary,n4,"37.211525,-80.445081",video,2596,6
3592,ordinary,n5,"37.231585,-80.416258",voice,2595,10
3593,educational,n3,"37.211525,-80.445081",video,2597,9
3594,educational,n2,"37.231585,-80.416258",voice,2598,10
3595,government,n1,"37.227279,-80.421665",video,2599,6
3596,ordinary,n3,"37.231585,-80.416258",voice,2599,8
3597,emergency,n2,"37.227279,-80.421665",emergency,2601,5
3598,scientific,n5,"37.231585,-80.416258",data,2598,9
3599,ordinary,n3,"37.231585,-80.416258",video,2602,10
3600,scientific,n2,"37.211525,-80.445081",emergency,2602,8
3601,emergency,n4,"37.231585,-80.416258",voice,2604,7
3602,educational,n4,"37.227279,-80.421665",emergency,2606,5
3603,government,n2,"37.231585,-80.416258",data,2608,7
3604,ordinary,n2,"37.211525,-80.445081",voice,2607,8
3605,scientific,n1,"37.227279,-80.421665",video,2606,9
3606,emergency,n2,"37.227279,-80.421665",emergency,2611,7
3607,scientific,n3,"37.227279,-80.421665",voice,2609,7
3608,emergency,n5,"37.211525,-80.445081",voice,2616,10
3609,government,n3,"37.211525,-80.445081",emergency,2611,6
3610,government,n5,"37.227279,-80.421665",emergency,2614,6
3611,educational,n3,"37.227279,-80.421665",voice,2616,10
3612,scientific,n4,"37.211525,-80.445081",voice,2614,8
3613,educational,n2,"37.211525,-80.445081",data,2617,6
3614,educational,n5,"37.211525,-80.445081",emergency,2614,7
3615,emergency,n4,"37.227279,-80.421665",voice,2617,7
3616,educational,n4,"37.211525,-80.445081",data,2621,8
3617,scientific,n1,"37.227279,-80.421665",video,2620,9
3618,ordinary,n5,"37.211525,-80.445081",data,2619,6
3619,educational,n3,"37.227279,-80.421665",emergency,2626,8
3620,ordinary,n4,"37.227279,-80.421665",emergency,2621,5
3621,government,n1,"37.211525,-80.445081",data,2622,5
3622,educational,n3,"37.231585,-80.416258",video,2624,6
3623,ordinary,n2,"37.227279,-80.421665",emergency,2625,5
3624,scientific,n5,"37.227279,-80.421665",voice,2633,10
3625,scientific,n1,"37.227279,-80.421665",voice,2627,5
3626,scientific,n2,"37.211525,-80.445081",video,2629,5
3627,ordinary,n4,"37.231585,-80.416258",emergency,2629,6
3628,ordinary,n5,"37.227279,-80.421665",emergency,2628,8
3629,educational,n4,"37.227279,-80.421665",emergency,2633,6
3630,educational,n2,"37.227279,-80.421665",video,2633,9
3631,scientific,n5,"37.231585,-80.416258",video,2635,5
3632,emergency,n2,"37.227279,-80.421665",voice,2639,8
3633,scientific,n4,"37.211525,-80.445081",video,2637,6
3634,emergency,n3,"37.211525,-80.445081",video,2637,5
3635,scientific,n5,"37.227279,-80.421665",emergency,2637,7
3636,emergency,n3,"37.227279,-80.421665",video,2642,8
3637,government,n5,"37.227279,-80.421665",data,2642,9
3638,ordinary,n3,"37.211525,-80.445081",emergency,2640,9
3639,ordinary,n4,"37.231585,-80.416258",voice,2644,6
3640,educational,n1,"37.211525,-80.445081",data,2643,7
3641,scientific,n3,"37.231585,-80.416258",data,2642,8
3642,educational,n1,"37.231585,-80.416258",video,2647,9
3643,educational,n3,"37.211525,-80.445081",voice,2648,6
3644,emergency,n2,"37.227279,-80.421665",data,2650,10
3645,scientific,n2,"37.231585,-80.416258",emergency,2650,10
3646,educational,n2,"37.231585,-80.416258",emergency,2648,7
3647,educational,n5,"37.231585,-80.416258",voice,2647,10
3648,emergency,n5,"37.211525,-80.445081",emergency,2657,10
3649,emergency,n3,"37.227279,-80.421665",video,2650,6
3650,ordinary,n4,"37.231585,-80.416258",data,2651,8
3651,scientific,n1,"37.231585,-80.416258",emergency,2656,6
3652,government,n2,"37.227279,-80.421665",video,2653,6
3653,emergency,n2,"37.231585,-80.416258",video,2657,9
3654,scientific,n2,"37.231585,-80.416258",emergency,2654,7
3655,emergency,n3,"37.211525,-80.445081",data,2660,7
3656,emergency,n1,"37.227279,-80.421665",emergency,2661,8
3657,ordinary,n1,"37.227279,-80.421665",video,2660,6
3658,educational,n5,"37.231585,-80.416258",voice,2660,5
3659,government,n1,"37.231585,-80.416258",emergency,2660,8
3660,emergency,n2,"37.211525,-80.445081",emergency,2662,8
3661,ordinary,n1,"37.231585,-80.416258",data,2663,6
3662,government,n3,"37.231585,-80.416258",voice,2663,8
3663,scientific,n1,"37.231585,-80.416258",video,2669,9
3664,ordinary,n5,"37.231585,-80.416258",emergency,2670,9
3665,emergency,n2,"37.211525,-80.445081",video,2669,7
3666,educational,n5,"37.227279,-80.421665",data,2668,6
3667,scientific,n2,"37.231585,-80.416258",video,2667,9
3668,educational,n2,"37.231585,-80.416258",emergency,2671,5
3669,emergency,n5,"37.231585,-80.416258",data,2674,7
3670,government,n3,"37.211525,-80.445081",video,2670,6
3671,ordinary,n3,"37.227279,-80.421665",data,2672,5
3672,scientific,n4,"37.211525,-80.445081",video,2680,9
3673,government,n5,"37.211525,-80.445081",video,2673,5
3674,educational,n2,"37.211525,-80.445081",voice,2682,9
3675,ordinary,n1,"37.227279,-80.421665",video,2678,7
3676,educational,n2,"37.211525,-80.445081",data,2683,8
3677,government,n3,"37.211525,-80.445081",video,2682,6
3678,government,n4,"37.231585,-80.416258",voice,2680,5
3679,educational,n5,"37.231585,-80.416258",emergency,2682,8
3680,ordinary,n1,"37.211525,-80.445081",video,2686,9
3681,scientific,n4,"37.211525,-80.445081",video,2681,5
3682,emergency,n3,"37.211525,-80.445081",video,2683,5
3683,scientific,n2,"37.231585,-80.416258",data,2687,5
3684,emergency,n1,"37.211525,-80.445081",voice,2684,6
3685,ordinary,n5,"37.231585,-80.416258",data,2692,10
3686,emergency,n5,"37.211525,-80.445081",voice,2692,7
3687,government,n4,"37.227279,-80.421665",emergency,2692,8
3688,government,n5,"37.231585,-80.416258",data,2692,6
3689,emergency,n4,"37.227279,-80.421665",data,2693,5
3690,ordinary,n5,"37.211525,-80.445081",data,2694,5
3691,emergency,n2,"37.211525,-80.445081",video,2693,6
3692,educational,n2,"37.211525,-80.445081",data,2698,10
3693,scientific,n5,"37.227279,-80.421665",data,2693,5
3694,government,n5,"37.211525,-80.445081",video,2697,7
3695,scientific,n4,"37.211525,-80.445081",data,2695,6
3696,ordinary,n3,"37.231585,-80.416258",video,2702,8
3697,government,n5,"37.211525,-80.445081",data,2699,10
3698,ordinary,n2,"37.211525,-80.445081",data,2704,10
3699,educational,n1,"37.231585,-80.416258",data,2703,9
3700,ordinary,n1,"37.231585,-80.416258",video,2705,6
3701,ordinary,n2,"37.231585,-80.416258",emergency,2705,5
3702,scientific,n2,"37.211525,-80.445081",video,2704,9
3703,educational,n5,"37.211525,-80.445081",emergency,2703,10
3704,scientific,n3,"37.211525,-80.445081",voice,2704,5
3705,government,n1,"37.227279,-80.421665",voice,2705,8
3706,educational,n5,"37.211525,-80.445081",voice,2711,6
3707,government,n3,"37.227279,-80.421665",data,2711,5
3708,educational,n5,"37.211525,-80.445081",data,2711,9
3709,educational,n1,"37.227279,-80.421665",emergency,2710,9
3710,ordinary,n3,"37.231585,-80.416258",emergency,2710,10
3711,educational,n4,"37.227279,-80.421665",data,2715,5
3712,government,n3,"37.211525,-80.445081",video,2718,7
3713,ordinary,n1,"37.227279,-80.421665",video,2717,9
3714,educational,n3,"37.231585,-80.416258",video,2714,5
3715,ordinary,n3,"37.231585,-80.416258",data,2717,9
3716,government,n4,"37.211525,-80.445081",video,2716,10
3717,government,n2,"37.231585,-80.416258",video,2717,6
3718,scientific,n4,"37.231585,-80.416258",emergency,2720,5
3719,educational,n2,"37.231585,-80.416258",voice,2727,10
3720,scientific,n2,"37.227279,-80.421665",voice,2720,9
3721,emergency,n3,"37.227279,-80.421665",data,2727,8
3722,educational,n5,"37.231585,-80.416258",emergency,2723,7
3723,scientific,n5,"37.227279,-80.421665",data,2729,7
3724,government,n2,"37.211525,-80.445081",video,2728,5
3725,scientific,n5,"37.211525,-80.445081",video,2727,5
3726,scientific,n3,"37.227279,-80.421665",video,2727,8
3727,educational,n2,"37.211525,-80.445081",emergency,2728,8
3728,emergency,n2,"37.211525,-80.445081",video,2732,5
3729,ordinary,n2,"37.231585,-80.416258",voice,2733,5
3730,emergency,n1,"37.231585,-80.416258",voice,2735,8
3731,ordinary,n1,"37.227279,-80.421665",emergency,2735,8
3732,scientific,n1,"37.211525,-80.445081",data,2736,5
3733,scientific,n5,"37.227279,-80.421665",voice,2733,7
3734,scientific,n3,"37.227279,-80.421665",video,2738,9
3735,government,n5,"37.211525,-80.445081",video,2735,9
3736,government,n5,"37.211525,-80.445081",video,2740,6
3737,educational,n3,"37.227279,-80.421665",emergency,2737,8
3738,emergency,n4,"37.231585,-80.416258",video,2742,9
3739,government,n2,"37.231585,-80.416258",emergency,2743,9
3740,educational,n4,"37.227279,-80.421665",data,2748,10
3741,educational,n5,"37.227279,-80.421665",emergency,2745,8
3742,educational,n2,"37.211525,-80.445081",video,2744,6
3743,educational,n4,"37.211525,-80.445081",video,2743,5
3744,government,n2,"37.211525,-80.445081",emergency,2750,7
3745,ordinary,n5,"37.227279,-80.421665",data,2747,6
3746,emergency,n4,"37.227279,-80.421665",video,2749,6
3747,government,n5,"37.231585,-80.416258",data,2748,7
3748,scientific,n2,"37.231585,-80.416258",emergency,2753,6
3749,ordinary,n5,"37.211525,-80.445081",emergency,2749,7
3750,scientific,n4,"37.211525,-80.445081",data,2754,5
3751,ordinary,n1,"37.211525,-80.445081",voice,2751,8
3752,ordinary,n1,"37.231585,-80.416258",video,2753,6
3753,government,n2,"37.231585,-80.416258",voice,2757,6
3754,ordinary,n5,"37.227279,-80.421665",emergency,2755,9
3755,scientific,n5,"37.211525,-80.445081",emergency,2757,9
3756,government,n2,"37.211525,-80.445081",emergency,2759,5
3757,scientific,n1,"37.231585,-80.416258",emergency,2763,7
3758,scientific,n2,"37.211525,-80.445081",video,2758,5
3759,educational,n2,"37.231585,-80.416258",emergency,2765,7
3760,educational,n5,"37.231585,-80.416258",data,2761,9
3761,ordinary,n1,"37.211525,-80.445081",voice,2767,8
3762,educational,n1,"37.231585,-80.416258",voice,2764,8
3763,scientific,n2,"37.211525,-80.445081",data,2765,7
3764,ordinary,n5,"37.227279,-80.421665",data,2765,9
3765,government,n4,"37.211525,-80.445081",video,2765,7
3766,ordinary,n5,"37.211525,-80.445081",voice,2768,8
3767,ordinary,n3,"37.231585,-80.416258",emergency,2775,10
3768,government,n5,"37.231585,-80.416258",voice,2769,6
3769,ordinary,n1,"37.211525,-80.445081",emergency,2770,7
3770,emergency,n4,"37.211525,-80.445081",emergency,2775,6
3771,emergency,n2,"37.231585,-80.416258",data,2776,10
3772,ordinary,n4,"37.211525,-80.445081",data,2779,8
3773,ordinary,n2,"37.211525,-80.445081",video,2774,5
3774,educational,n1,"37.211525,-80.445081",video,2774,8
3775,government,n1,"37.227279,-80.421665",emergency,2778,5
3776,government,n2,"37.211525,-80.445081",data,2779,5
3777,ordinary,n1,"37.231585,-80.416258",video,2781,10
3778,emergency,n2,"37.227279,-80.421665",emergency,2779,8
3779,educational,n3,"37.227279,-80.421665",data,2780,8
3780,government,n3,"37.211525,-80.445081",data,2781,8
3781,educational,n2,"37.227279,-80.421665",data,2781,5
3782,scientific,n3,"37.227279,-80.421665",data,2785,9
3783,scientific,n4,"37.211525,-80.445081",video,2784,6
3784,emergency,n5,"37.211525,-80.445081",data,2791,9
3785,government,n4,"37.231585,-80.416258",voice,2785,5
3786,scientific,n4,"37.231585,-80.416258",emergency,2787,6
3787,government,n4,"37.211525,-80.445081",emergency,2788,5
3788,educational,n5,"37.211525,-80.445081",emergency,2790,9
