cbsd_id,secondary_user_type,target_band,location,data_type,start_time,duration,min_freq,max_freq,score
4133,educational,n1,"37.231585,-80.416258",voice,3133,8,2300.0,2400.0,12.0
10707,government,n1,"37.211525,-80.445081",video,9710,5,2300.0,2400.0,11.0
1628,educational,n1,"37.211525,-80.445081",video,629,10,2300.0,2400.0,10.0
6960,government,n1,"37.231585,-80.416258",data,5963,7,2300.0,2400.0,12.0
10708,ordinary,n1,"37.227279,-80.421665",emergency,9708,7,2300.0,2400.0,11.0
1625,emergency,n1,"37.227279,-80.421665",voice,631,7,2300.0,2400.0,14.0
7988,ordinary,n1,"37.231585,-80.416258",voice,6989,5,2300.0,2400.0,10.0
6964,emergency,n1,"37.211525,-80.445081",emergency,5965,5,2300.0,2400.0,15.0
9279,scientific,n1,"37.211525,-80.445081",data,8280,10,2300.0,2400.0,10.0
6966,emergency,n1,"37.227279,-80.421665",video,5974,9,2300.0,2400.0,12.0
10709,scientific,n1,"37.227279,-80.421665",video,9710,9,2300.0,2400.0,9.0
3866,government,n1,"37.231585,-80.416258",voice,2874,10,2300.0,2400.0,13.0
7984,emergency,n1,"37.227279,-80.421665",data,6985,5,2300.0,2400.0,13.0
7753,scientific,n1,"37.211525,-80.445081",voice,6754,10,2300.0,2400.0,11.0
9315,ordinary,n1,"37.211525,-80.445081",video,8317,6,2300.0,2400.0,8.0
7021,ordinary,n1,"37.211525,-80.445081",video,6028,10,2300.0,2400.0,8.0
1583,educational,n1,"37.211525,-80.445081",voice,586,8,2300.0,2400.0,12.0
10739,educational,n1,"37.227279,-80.421665",video,9743,8,2300.0,2400.0,10.0
9290,ordinary,n1,"37.231585,-80.416258",emergency,8293,6,2300.0,2400.0,11.0
4326,government,n1,"37.211525,-80.445081",data,3329,7,2300.0,2400.0,12.0
7053,educational,n1,"37.211525,-80.445081",emergency,6056,7,2300.0,2400.0,13.0
7933,scientific,n1,"37.227279,-80.421665",emergency,6940,10,2300.0,2400.0,12.0
10952,ordinary,n1,"37.227279,-80.421665",video,9957,9,2300.0,2400.0,8.0
4324,ordinary,n1,"37.211525,-80.445081",video,3326,10,2300.0,2400.0,8.0
10744,educational,n1,"37.231585,-80.416258",data,9745,9,2300.0,2400.0,11.0
7058,educational,n1,"37.231585,-80.416258",data,6062,8,2300.0,2400.0,11.0
10747,ordinary,n1,"37.231585,-80.416258",video,9750,6,2300.0,2400.0,8.0
7931,educational,n1,"37.227279,-80.421665",video,6935,7,2300.0,2400.0,10.0
7063,educational,n1,"37.227279,-80.421665",video,6063,8,2300.0,2400.0,10.0
4140,scientific,n1,"37.231585,-80.416258",data,3146,8,2300.0,2400.0,10.0
7066,emergency,n1,"37.211525,-80.445081",video,6071,6,2300.0,2400.0,12.0
4322,ordinary,n1,"37.231585,-80.416258",voice,3326,10,2300.0,2400.0,10.0
7925,educational,n1,"37.227279,-80.421665",data,6929,6,2300.0,2400.0,11.0
1536,educational,n1,"37.227279,-80.421665",data,543,10,2300.0,2400.0,11.0
1535,government,n1,"37.231585,-80.416258",voice,535,10,2300.0,2400.0,13.0
1534,ordinary,n1,"37.231585,-80.416258",voice,536,5,2300.0,2400.0,10.0
1533,educational,n1,"37.211525,-80.445081",voice,539,8,2300.0,2400.0,12.0
1112,government,n1,"37.211525,-80.445081",data,119,10,2300.0,2400.0,12.0
7078,educational,n1,"37.227279,-80.421665",data,6080,8,2300.0,2400.0,11.0
7921,emergency,n1,"37.231585,-80.416258",video,6923,8,2300.0,2400.0,12.0
4144,scientific,n1,"37.231585,-80.416258",video,3148,6,2300.0,2400.0,9.0
7920,government,n1,"37.231585,-80.416258",voice,6926,9,2300.0,2400.0,13.0
9606,emergency,n1,"37.227279,-80.421665",video,8610,9,2300.0,2400.0,12.0
7928,scientific,n1,"37.231585,-80.416258",video,6933,8,2300.0,2400.0,9.0
3882,emergency,n1,"37.227279,-80.421665",voice,2891,10,2300.0,2400.0,14.0
7946,government,n1,"37.231585,-80.416258",emergency,6948,8,2300.0,2400.0,14.0
1556,emergency,n1,"37.227279,-80.421665",data,560,6,2300.0,2400.0,13.0
10728,educational,n1,"37.231585,-80.416258",video,9733,8,2300.0,2400.0,10.0
7954,scientific,n1,"37.227279,-80.421665",video,6955,8,2300.0,2400.0,9.0
9285,government,n1,"37.211525,-80.445081",voice,8289,6,2300.0,2400.0,13.0
1579,government,n1,"37.211525,-80.445081",emergency,579,5,2300.0,2400.0,14.0
7028,government,n1,"37.231585,-80.416258",emergency,6034,10,2300.0,2400.0,14.0
10733,government,n1,"37.231585,-80.416258",voice,9735,5,2300.0,2400.0,13.0
3884,scientific,n1,"37.227279,-80.421665",video,2888,10,2300.0,2400.0,9.0
1575,emergency,n1,"37.231585,-80.416258",data,577,5,2300.0,2400.0,13.0
1573,ordinary,n1,"37.211525,-80.445081",emergency,579,9,2300.0,2400.0,11.0
7949,emergency,n1,"37.211525,-80.445081",video,6955,7,2300.0,2400.0,12.0
7034,emergency,n1,"37.231585,-80.416258",data,6041,9,2300.0,2400.0,13.0
7035,scientific,n1,"37.227279,-80.421665",data,6041,7,2300.0,2400.0,10.0
1555,educational,n1,"37.211525,-80.445081",emergency,558,5,2300.0,2400.0,13.0
7037,educational,n1,"37.231585,-80.416258",data,6039,8,2300.0,2400.0,11.0
1568,emergency,n1,"37.231585,-80.416258",data,568,7,2300.0,2400.0,13.0
7039,scientific,n1,"37.211525,-80.445081",data,6041,5,2300.0,2400.0,10.0
1566,government,n1,"37.231585,-80.416258",video,572,10,2300.0,2400.0,11.0
10736,emergency,n1,"37.227279,-80.421665",video,9742,9,2300.0,2400.0,12.0
10737,scientific,n1,"37.227279,-80.421665",video,9739,8,2300.0,2400.0,9.0
9286,educational,n1,"37.231585,-80.416258",voice,8287,7,2300.0,2400.0,12.0
1562,emergency,n1,"37.231585,-80.416258",video,566,6,2300.0,2400.0,12.0
1107,government,n1,"37.231585,-80.416258",video,107,5,2300.0,2400.0,11.0
1560,ordinary,n1,"37.231585,-80.416258",emergency,567,9,2300.0,2400.0,11.0
1559,emergency,n1,"37.211525,-80.445081",emergency,562,9,2300.0,2400.0,15.0
1558,educational,n1,"37.231585,-80.416258",emergency,566,10,2300.0,2400.0,13.0
1557,government,n1,"37.211525,-80.445081",emergency,564,10,2300.0,2400.0,14.0
9395,emergency,n1,"37.211525,-80.445081",emergency,8399,10,2300.0,2400.0,15.0
6946,educational,n1,"37.227279,-80.421665",data,5951,10,2300.0,2400.0,11.0
7498,scientific,n1,"37.231585,-80.416258",voice,6501,10,2300.0,2400.0,11.0
7876,ordinary,n1,"37.231585,-80.416258",video,6877,6,2300.0,2400.0,8.0
10885,government,n1,"37.227279,-80.421665",emergency,9893,10,2300.0,2400.0,14.0
3997,scientific,n1,"37.231585,-80.416258",emergency,2998,8,2300.0,2400.0,12.0
1269,educational,n1,"37.227279,-80.421665",emergency,269,5,2300.0,2400.0,13.0
7368,ordinary,n1,"37.211525,-80.445081",video,6377,10,2300.0,2400.0,8.0
7369,scientific,n1,"37.231585,-80.416258",video,6371,7,2300.0,2400.0,9.0
7370,educational,n1,"37.227279,-80.421665",voice,6371,5,2300.0,2400.0,12.0
4211,ordinary,n1,"37.227279,-80.421665",voice,3216,10,2300.0,2400.0,10.0
10886,ordinary,n1,"37.231585,-80.416258",emergency,9887,5,2300.0,2400.0,11.0
3999,government,n1,"37.227279,-80.421665",data,3007,9,2300.0,2400.0,12.0
7375,government,n1,"37.227279,-80.421665",emergency,6377,7,2300.0,2400.0,14.0
10888,government,n1,"37.211525,-80.445081",voice,9890,5,2300.0,2400.0,13.0
7791,scientific,n1,"37.211525,-80.445081",voice,6794,5,2300.0,2400.0,11.0
1259,emergency,n1,"37.227279,-80.421665",video,264,9,2300.0,2400.0,12.0
1258,scientific,n1,"37.231585,-80.416258",voice,258,5,2300.0,2400.0,11.0
1171,scientific,n1,"37.231585,-80.416258",emergency,172,5,2300.0,2400.0,12.0
7787,ordinary,n1,"37.211525,-80.445081",data,6793,8,2300.0,2400.0,9.0
4210,scientific,n1,"37.227279,-80.421665",voice,3210,7,2300.0,2400.0,11.0
4208,emergency,n1,"37.231585,-80.416258",video,3208,5,2300.0,2400.0,12.0
4170,scientific,n1,"37.231585,-80.416258",video,3173,7,2300.0,2400.0,9.0
7779,educational,n1,"37.231585,-80.416258",voice,6780,8,2300.0,2400.0,12.0
7777,scientific,n1,"37.231585,-80.416258",voice,6779,5,2300.0,2400.0,11.0
7745,government,n1,"37.231585,-80.416258",video,6749,10,2300.0,2400.0,11.0
4174,educational,n1,"37.211525,-80.445081",data,3179,7,2300.0,2400.0,11.0
7397,emergency,n1,"37.227279,-80.421665",voice,6399,5,2300.0,2400.0,14.0
10896,educational,n1,"37.211525,-80.445081",video,9898,8,2300.0,2400.0,10.0
7366,government,n1,"37.231585,-80.416258",video,6366,5,2300.0,2400.0,11.0
7365,educational,n1,"37.211525,-80.445081",data,6371,10,2300.0,2400.0,11.0
10882,ordinary,n1,"37.211525,-80.445081",voice,9887,7,2300.0,2400.0,10.0
4212,ordinary,n1,"37.227279,-80.421665",voice,3217,8,2300.0,2400.0,10.0
4226,government,n1,"37.231585,-80.416258",emergency,3234,10,2300.0,2400.0,14.0
1297,ordinary,n1,"37.227279,-80.421665",data,302,7,2300.0,2400.0,9.0
10874,scientific,n1,"37.211525,-80.445081",data,9877,6,2300.0,2400.0,10.0
7471,emergency,n1,"37.231585,-80.416258",data,6473,8,2300.0,2400.0,13.0
7470,ordinary,n1,"37.211525,-80.445081",voice,6471,7,2300.0,2400.0,10.0
9464,government,n1,"37.231585,-80.416258",emergency,8465,9,2300.0,2400.0,14.0
1293,scientific,n1,"37.231585,-80.416258",voice,295,5,2300.0,2400.0,11.0
1166,government,n1,"37.231585,-80.416258",emergency,169,5,2300.0,2400.0,14.0
1292,emergency,n1,"37.211525,-80.445081",emergency,296,10,2300.0,2400.0,15.0
1291,ordinary,n1,"37.227279,-80.421665",video,295,10,2300.0,2400.0,8.0
1290,emergency,n1,"37.211525,-80.445081",data,290,6,2300.0,2400.0,13.0
7469,scientific,n1,"37.211525,-80.445081",emergency,6473,6,2300.0,2400.0,12.0
1176,ordinary,n1,"37.211525,-80.445081",emergency,181,9,2300.0,2400.0,11.0
7347,educational,n1,"37.231585,-80.416258",voice,6351,10,2300.0,2400.0,12.0
7349,emergency,n1,"37.231585,-80.416258",data,6351,5,2300.0,2400.0,13.0
1168,government,n1,"37.231585,-80.416258",video,175,10,2300.0,2400.0,11.0
10879,educational,n1,"37.231585,-80.416258",emergency,9880,10,2300.0,2400.0,13.0
4220,government,n1,"37.211525,-80.445081",voice,3224,10,2300.0,2400.0,13.0
7352,emergency,n1,"37.231585,-80.416258",data,6355,6,2300.0,2400.0,13.0
4219,ordinary,n1,"37.227279,-80.421665",voice,3223,8,2300.0,2400.0,10.0
9350,scientific,n1,"37.211525,-80.445081",data,8353,7,2300.0,2400.0,10.0
1280,emergency,n1,"37.231585,-80.416258",video,283,6,2300.0,2400.0,12.0
1169,ordinary,n1,"37.211525,-80.445081",data,173,9,2300.0,2400.0,9.0
7468,government,n1,"37.211525,-80.445081",data,6470,7,2300.0,2400.0,12.0
1277,scientific,n1,"37.231585,-80.416258",voice,278,7,2300.0,2400.0,11.0
7360,ordinary,n1,"37.227279,-80.421665",video,6360,10,2300.0,2400.0,8.0
9348,scientific,n1,"37.231585,-80.416258",video,8350,6,2300.0,2400.0,9.0
1245,educational,n1,"37.227279,-80.421665",voice,254,10,2300.0,2400.0,12.0
7402,ordinary,n1,"37.211525,-80.445081",video,6403,7,2300.0,2400.0,8.0
7403,scientific,n1,"37.231585,-80.416258",data,6403,5,2300.0,2400.0,10.0
7450,government,n1,"37.211525,-80.445081",emergency,6452,6,2300.0,2400.0,14.0
1212,emergency,n1,"37.211525,-80.445081",voice,217,7,2300.0,2400.0,14.0
1211,government,n1,"37.211525,-80.445081",video,216,7,2300.0,2400.0,11.0
1210,emergency,n1,"37.231585,-80.416258",emergency,214,5,2300.0,2400.0,15.0
4018,ordinary,n1,"37.231585,-80.416258",data,3018,8,2300.0,2400.0,9.0
7430,scientific,n1,"37.227279,-80.421665",video,6430,8,2300.0,2400.0,9.0
7431,government,n1,"37.211525,-80.445081",emergency,6434,8,2300.0,2400.0,14.0
1206,government,n1,"37.211525,-80.445081",emergency,206,5,2300.0,2400.0,14.0
1183,scientific,n1,"37.211525,-80.445081",emergency,190,8,2300.0,2400.0,12.0
4020,government,n1,"37.227279,-80.421665",emergency,3020,8,2300.0,2400.0,14.0
1203,emergency,n1,"37.227279,-80.421665",voice,207,5,2300.0,2400.0,14.0
7436,scientific,n1,"37.227279,-80.421665",emergency,6438,7,2300.0,2400.0,12.0
1214,ordinary,n1,"37.211525,-80.445081",video,219,10,2300.0,2400.0,8.0
1201,ordinary,n1,"37.211525,-80.445081",voice,207,8,2300.0,2400.0,10.0
7438,scientific,n1,"37.211525,-80.445081",emergency,6445,9,2300.0,2400.0,12.0
10917,educational,n1,"37.231585,-80.416258",video,9920,9,2300.0,2400.0,10.0
1197,government,n1,"37.211525,-80.445081",emergency,198,6,2300.0,2400.0,14.0
7439,educational,n1,"37.231585,-80.416258",video,6440,6,2300.0,2400.0,10.0
9367,ordinary,n1,"37.211525,-80.445081",emergency,8370,6,2300.0,2400.0,11.0
7442,emergency,n1,"37.231585,-80.416258",voice,6444,5,2300.0,2400.0,14.0
1193,ordinary,n1,"37.211525,-80.445081",emergency,198,8,2300.0,2400.0,11.0
7443,emergency,n1,"37.211525,-80.445081",video,6444,6,2300.0,2400.0,12.0
1190,government,n1,"37.231585,-80.416258",video,194,9,2300.0,2400.0,11.0
1185,emergency,n1,"37.231585,-80.416258",video,189,7,2300.0,2400.0,12.0
1189,educational,n1,"37.211525,-80.445081",data,195,8,2300.0,2400.0,11.0
7754,scientific,n1,"37.211525,-80.445081",emergency,6757,5,2300.0,2400.0,12.0
10916,scientific,n1,"37.211525,-80.445081",video,9917,7,2300.0,2400.0,9.0
9468,educational,n1,"37.227279,-80.421665",voice,8468,10,2300.0,2400.0,12.0
4188,scientific,n1,"37.211525,-80.445081",data,3190,8,2300.0,2400.0,10.0
7425,government,n1,"37.231585,-80.416258",emergency,6426,6,2300.0,2400.0,14.0
7405,emergency,n1,"37.227279,-80.421665",video,6405,8,2300.0,2400.0,12.0
10899,ordinary,n1,"37.227279,-80.421665",video,9900,5,2300.0,2400.0,8.0
10901,educational,n1,"37.227279,-80.421665",data,9905,7,2300.0,2400.0,11.0
7406,government,n1,"37.227279,-80.421665",data,6410,6,2300.0,2400.0,12.0
10924,government,n1,"37.227279,-80.421665",video,9929,9,2300.0,2400.0,11.0
4196,educational,n1,"37.231585,-80.416258",voice,3201,6,2300.0,2400.0,12.0
7751,ordinary,n1,"37.227279,-80.421665",voice,6754,9,2300.0,2400.0,10.0
9363,educational,n1,"37.231585,-80.416258",voice,8368,10,2300.0,2400.0,12.0
7411,emergency,n1,"37.231585,-80.416258",voice,6416,6,2300.0,2400.0,14.0
4190,scientific,n1,"37.227279,-80.421665",emergency,3196,8,2300.0,2400.0,12.0
7415,ordinary,n1,"37.227279,-80.421665",voice,6420,8,2300.0,2400.0,10.0
4012,government,n1,"37.231585,-80.416258",data,3012,5,2300.0,2400.0,12.0
10911,ordinary,n1,"37.211525,-80.445081",voice,9912,6,2300.0,2400.0,10.0
7417,emergency,n1,"37.231585,-80.416258",video,6422,7,2300.0,2400.0,12.0
7767,government,n1,"37.231585,-80.416258",voice,6772,10,2300.0,2400.0,13.0
1227,emergency,n1,"37.231585,-80.416258",data,228,9,2300.0,2400.0,13.0
4189,educational,n1,"37.231585,-80.416258",voice,3192,8,2300.0,2400.0,12.0
10906,ordinary,n1,"37.231585,-80.416258",voice,9913,8,2300.0,2400.0,10.0
1224,ordinary,n1,"37.227279,-80.421665",emergency,232,10,2300.0,2400.0,11.0
1223,ordinary,n1,"37.211525,-80.445081",data,226,5,2300.0,2400.0,9.0
1222,scientific,n1,"37.231585,-80.416258",data,228,7,2300.0,2400.0,10.0
7766,scientific,n1,"37.231585,-80.416258",data,6773,9,2300.0,2400.0,10.0
10908,government,n1,"37.227279,-80.421665",voice,9910,9,2300.0,2400.0,13.0
7452,ordinary,n1,"37.227279,-80.421665",data,6453,5,2300.0,2400.0,9.0
1219,educational,n1,"37.211525,-80.445081",video,222,10,2300.0,2400.0,10.0
4015,scientific,n1,"37.227279,-80.421665",emergency,3019,9,2300.0,2400.0,12.0
9456,scientific,n1,"37.231585,-80.416258",video,8463,9,2300.0,2400.0,9.0
7810,scientific,n1,"37.211525,-80.445081",voice,6810,10,2300.0,2400.0,11.0
7473,government,n1,"37.231585,-80.416258",data,6478,7,2300.0,2400.0,12.0
9470,ordinary,n1,"37.211525,-80.445081",voice,8472,8,2300.0,2400.0,10.0
4034,government,n1,"37.211525,-80.445081",voice,3036,5,2300.0,2400.0,13.0
9331,emergency,n1,"37.231585,-80.416258",video,8336,6,2300.0,2400.0,12.0
7244,scientific,n1,"37.227279,-80.421665",emergency,6244,8,2300.0,2400.0,12.0
4254,scientific,n1,"37.227279,-80.421665",voice,3259,6,2300.0,2400.0,11.0
9479,educational,n1,"37.227279,-80.421665",emergency,8485,7,2300.0,2400.0,13.0
10935,emergency,n1,"37.227279,-80.421665",data,9935,9,2300.0,2400.0,13.0
4252,government,n1,"37.231585,-80.416258",voice,3253,8,2300.0,2400.0,13.0
7249,scientific,n1,"37.227279,-80.421665",data,6250,5,2300.0,2400.0,10.0
7849,ordinary,n1,"37.211525,-80.445081",video,6851,7,2300.0,2400.0,8.0
7252,emergency,n1,"37.227279,-80.421665",video,6253,9,2300.0,2400.0,12.0
3958,ordinary,n1,"37.231585,-80.416258",emergency,2959,8,2300.0,2400.0,11.0
7847,educational,n1,"37.227279,-80.421665",emergency,6849,6,2300.0,2400.0,13.0
7238,government,n1,"37.227279,-80.421665",video,6239,8,2300.0,2400.0,11.0
1372,educational,n1,"37.227279,-80.421665",data,375,6,2300.0,2400.0,11.0
1371,emergency,n1,"37.227279,-80.421665",voice,376,9,2300.0,2400.0,14.0
1370,government,n1,"37.211525,-80.445081",emergency,370,5,2300.0,2400.0,14.0
7257,scientific,n1,"37.227279,-80.421665",emergency,6260,5,2300.0,2400.0,12.0
7844,emergency,n1,"37.227279,-80.421665",video,6846,10,2300.0,2400.0,12.0
3960,government,n1,"37.211525,-80.445081",data,2965,8,2300.0,2400.0,12.0
1152,scientific,n1,"37.227279,-80.421665",video,156,5,2300.0,2400.0,9.0
4160,educational,n1,"37.227279,-80.421665",video,3165,9,2300.0,2400.0,10.0
10833,government,n1,"37.211525,-80.445081",voice,9833,5,2300.0,2400.0,13.0
4162,emergency,n1,"37.227279,-80.421665",data,3169,9,2300.0,2400.0,13.0
1363,government,n1,"37.211525,-80.445081",data,364,10,2300.0,2400.0,12.0
1362,ordinary,n1,"37.211525,-80.445081",emergency,367,7,2300.0,2400.0,11.0
7266,scientific,n1,"37.211525,-80.445081",video,6269,6,2300.0,2400.0,9.0
7484,ordinary,n1,"37.211525,-80.445081",emergency,6492,9,2300.0,2400.0,11.0
10840,ordinary,n1,"37.231585,-80.416258",voice,9843,9,2300.0,2400.0,10.0
7234,government,n1,"37.211525,-80.445081",video,6238,7,2300.0,2400.0,11.0
1387,scientific,n1,"37.227279,-80.421665",voice,387,9,2300.0,2400.0,11.0
7207,emergency,n1,"37.231585,-80.416258",video,6213,8,2300.0,2400.0,12.0
1411,emergency,n1,"37.227279,-80.421665",data,416,10,2300.0,2400.0,13.0
7729,government,n1,"37.211525,-80.445081",video,6736,9,2300.0,2400.0,11.0
1409,scientific,n1,"37.231585,-80.416258",emergency,412,5,2300.0,2400.0,12.0
9382,scientific,n1,"37.227279,-80.421665",voice,8383,10,2300.0,2400.0,11.0
7209,educational,n1,"37.231585,-80.416258",data,6210,8,2300.0,2400.0,11.0
1407,emergency,n1,"37.211525,-80.445081",emergency,408,8,2300.0,2400.0,15.0
10809,ordinary,n1,"37.227279,-80.421665",emergency,9810,8,2300.0,2400.0,11.0
7872,scientific,n1,"37.227279,-80.421665",data,6874,8,2300.0,2400.0,10.0
1144,ordinary,n1,"37.211525,-80.445081",video,149,7,2300.0,2400.0,8.0
9317,emergency,n1,"37.231585,-80.416258",data,8320,9,2300.0,2400.0,13.0
4264,educational,n1,"37.227279,-80.421665",emergency,3266,8,2300.0,2400.0,13.0
9483,educational,n1,"37.211525,-80.445081",emergency,8487,9,2300.0,2400.0,13.0
3946,ordinary,n1,"37.211525,-80.445081",video,2948,7,2300.0,2400.0,8.0
1399,ordinary,n1,"37.231585,-80.416258",video,402,6,2300.0,2400.0,8.0
3948,emergency,n1,"37.231585,-80.416258",data,2948,10,2300.0,2400.0,13.0
7732,ordinary,n1,"37.211525,-80.445081",video,6735,5,2300.0,2400.0,8.0
10815,educational,n1,"37.227279,-80.421665",data,9816,8,2300.0,2400.0,11.0
10816,government,n1,"37.231585,-80.416258",data,9820,7,2300.0,2400.0,12.0
7224,educational,n1,"37.231585,-80.416258",voice,6224,5,2300.0,2400.0,12.0
1392,educational,n1,"37.227279,-80.421665",video,400,10,2300.0,2400.0,10.0
7867,educational,n1,"37.211525,-80.445081",emergency,6867,5,2300.0,2400.0,13.0
7865,ordinary,n1,"37.227279,-80.421665",data,6872,8,2300.0,2400.0,9.0
7487,government,n1,"37.231585,-80.416258",voice,6496,10,2300.0,2400.0,13.0
1148,educational,n1,"37.231585,-80.416258",video,152,8,2300.0,2400.0,10.0
4258,ordinary,n1,"37.231585,-80.416258",voice,3261,5,2300.0,2400.0,10.0
7870,emergency,n1,"37.211525,-80.445081",data,6873,9,2300.0,2400.0,13.0
1415,scientific,n1,"37.231585,-80.416258",data,417,5,2300.0,2400.0,10.0
4247,government,n1,"37.231585,-80.416258",data,3252,6,2300.0,2400.0,12.0
7840,educational,n1,"37.211525,-80.445081",data,6841,8,2300.0,2400.0,11.0
10857,ordinary,n1,"37.227279,-80.421665",video,9861,5,2300.0,2400.0,8.0
1160,government,n1,"37.227279,-80.421665",emergency,166,8,2300.0,2400.0,14.0
10859,educational,n1,"37.227279,-80.421665",data,9860,8,2300.0,2400.0,11.0
1326,educational,n1,"37.227279,-80.421665",data,327,8,2300.0,2400.0,11.0
7310,educational,n1,"37.227279,-80.421665",video,6312,8,2300.0,2400.0,10.0
7311,educational,n1,"37.227279,-80.421665",video,6313,10,2300.0,2400.0,10.0
1323,educational,n1,"37.211525,-80.445081",data,324,5,2300.0,2400.0,11.0
7818,educational,n1,"37.227279,-80.421665",video,6822,7,2300.0,2400.0,10.0
9344,emergency,n1,"37.231585,-80.416258",data,8351,9,2300.0,2400.0,13.0
9375,emergency,n1,"37.227279,-80.421665",emergency,8382,9,2300.0,2400.0,15.0
7315,scientific,n1,"37.231585,-80.416258",data,6318,6,2300.0,2400.0,10.0
1318,emergency,n1,"37.231585,-80.416258",data,321,7,2300.0,2400.0,13.0
7820,emergency,n1,"37.211525,-80.445081",emergency,6828,10,2300.0,2400.0,15.0
3977,government,n1,"37.227279,-80.421665",video,2978,7,2300.0,2400.0,11.0
7816,ordinary,n1,"37.227279,-80.421665",video,6821,6,2300.0,2400.0,8.0
7321,ordinary,n1,"37.227279,-80.421665",voice,6325,10,2300.0,2400.0,10.0
7322,scientific,n1,"37.231585,-80.416258",data,6323,8,2300.0,2400.0,10.0
10867,ordinary,n1,"37.231585,-80.416258",data,9871,5,2300.0,2400.0,9.0
3978,emergency,n1,"37.211525,-80.445081",emergency,2983,6,2300.0,2400.0,15.0
7815,educational,n1,"37.231585,-80.416258",video,6817,6,2300.0,2400.0,10.0
7325,scientific,n1,"37.231585,-80.416258",data,6329,8,2300.0,2400.0,10.0
3979,scientific,n1,"37.211525,-80.445081",voice,2983,9,2300.0,2400.0,11.0
4228,emergency,n1,"37.227279,-80.421665",video,3234,10,2300.0,2400.0,12.0
10869,educational,n1,"37.211525,-80.445081",voice,9869,10,2300.0,2400.0,12.0
7329,ordinary,n1,"37.211525,-80.445081",data,6337,9,2300.0,2400.0,9.0
3981,government,n1,"37.211525,-80.445081",voice,2989,9,2300.0,2400.0,13.0
7317,government,n1,"37.227279,-80.421665",voice,6318,5,2300.0,2400.0,13.0
9336,scientific,n1,"37.227279,-80.421665",data,8345,10,2300.0,2400.0,10.0
