cbsd_id,secondary_user_type,target_band,location,data_type,start_time,duration,min_freq,max_freq,user_priority,traffic_priority,fading_priority,density_priority,overall_priority
2079,emergency,n1,"37.227279,-80.421665",emergency,1079,6,2300.0,2400.0,5.0,4.0,6.0,699.0,714.0
2077,educational,n3,"37.227279,-80.421665",video,1079,5,2500.0,2600.0,3.0,1.0,1.0,699.0,704.0
2074,ordinary,n4,"37.227279,-80.421665",data,1081,9,2600.0,2700.0,1.0,2.0,1.0,699.0,703.0
2094,scientific,n3,"37.227279,-80.421665",emergency,1101,10,2500.0,2600.0,2.0,4.0,1.0,699.0,706.0
2944,ordinary,n2,"37.227279,-80.421665",emergency,1951,10,2400.0,2500.0,1.0,4.0,1.0,699.0,705.0
2936,government,n1,"37.227279,-80.421665",video,1941,10,2300.0,2400.0,4.0,1.0,6.0,699.0,710.0
2088,educational,n2,"37.227279,-80.421665",data,1093,7,2400.0,2500.0,3.0,2.0,1.0,699.0,705.0
2958,emergency,n4,"37.227279,-80.421665",data,1962,6,2600.0,2700.0,5.0,2.0,1.0,699.0,707.0
2933,scientific,n2,"37.227279,-80.421665",emergency,1933,8,2400.0,2500.0,2.0,4.0,1.0,699.0,706.0
2089,educational,n5,"37.227279,-80.421665",data,1091,9,2700.0,2800.0,3.0,2.0,1.0,699.0,705.0
2090,ordinary,n4,"37.227279,-80.421665",video,1096,7,2600.0,2700.0,1.0,1.0,1.0,699.0,702.0
2932,educational,n1,"37.227279,-80.421665",emergency,1934,8,2300.0,2400.0,3.0,4.0,6.0,699.0,712.0
2069,educational,n3,"37.227279,-80.421665",data,1070,5,2500.0,2600.0,3.0,2.0,1.0,699.0,705.0
2157,educational,n5,"37.227279,-80.421665",data,1160,7,2700.0,2800.0,3.0,2.0,1.0,699.0,705.0
2120,emergency,n1,"37.227279,-80.421665",voice,1125,10,2300.0,2400.0,5.0,3.0,6.0,699.0,713.0
2910,scientific,n4,"37.227279,-80.421665",data,1918,9,2600.0,2700.0,2.0,2.0,1.0,699.0,704.0
2143,ordinary,n1,"37.227279,-80.421665",data,1147,9,2300.0,2400.0,1.0,2.0,6.0,699.0,708.0
2145,educational,n1,"37.227279,-80.421665",video,1148,8,2300.0,2400.0,3.0,1.0,6.0,699.0,709.0
2896,government,n5,"37.227279,-80.421665",emergency,1899,6,2700.0,2800.0,4.0,4.0,1.0,699.0,708.0
2038,educational,n5,"37.227279,-80.421665",emergency,1040,6,2700.0,2800.0,3.0,4.0,1.0,699.0,707.0
2893,government,n2,"37.227279,-80.421665",emergency,1901,10,2400.0,2500.0,4.0,4.0,1.0,699.0,708.0
2979,government,n4,"37.227279,-80.421665",data,1982,6,2600.0,2700.0,4.0,2.0,1.0,699.0,706.0
2037,educational,n3,"37.227279,-80.421665",video,1038,7,2500.0,2600.0,3.0,1.0,1.0,699.0,704.0
2040,ordinary,n2,"37.227279,-80.421665",voice,1042,10,2400.0,2500.0,1.0,3.0,1.0,699.0,704.0
2148,scientific,n1,"37.227279,-80.421665",video,1153,7,2300.0,2400.0,2.0,1.0,6.0,699.0,708.0
2890,scientific,n5,"37.227279,-80.421665",voice,1890,6,2700.0,2800.0,2.0,3.0,1.0,699.0,705.0
2153,emergency,n3,"37.227279,-80.421665",data,1157,9,2500.0,2600.0,5.0,2.0,1.0,699.0,707.0
2035,ordinary,n2,"37.227279,-80.421665",data,1043,10,2400.0,2500.0,1.0,2.0,1.0,699.0,703.0
2154,emergency,n3,"37.227279,-80.421665",voice,1154,6,2500.0,2600.0,5.0,3.0,1.0,699.0,708.0
2155,emergency,n5,"37.227279,-80.421665",emergency,1156,7,2700.0,2800.0,5.0,4.0,1.0,699.0,709.0
2031,emergency,n1,"37.227279,-80.421665",video,1034,5,2300.0,2400.0,5.0,1.0,6.0,699.0,711.0
2028,educational,n3,"37.227279,-80.421665",emergency,1030,9,2500.0,2600.0,3.0,4.0,1.0,699.0,707.0
2891,government,n1,"37.227279,-80.421665",video,1893,6,2300.0,2400.0,4.0,1.0,6.0,699.0,710.0
2911,government,n1,"37.227279,-80.421665",voice,1912,9,2300.0,2400.0,4.0,3.0,6.0,699.0,712.0
2083,emergency,n4,"37.227279,-80.421665",voice,1085,9,2600.0,2700.0,5.0,3.0,1.0,699.0,708.0
2141,educational,n4,"37.227279,-80.421665",voice,1144,7,2600.0,2700.0,3.0,3.0,1.0,699.0,706.0
2909,educational,n1,"37.227279,-80.421665",emergency,1914,9,2300.0,2400.0,3.0,4.0,6.0,699.0,712.0
2123,ordinary,n5,"37.227279,-80.421665",emergency,1126,10,2700.0,2800.0,1.0,4.0,1.0,699.0,705.0
2125,scientific,n4,"37.227279,-80.421665",voice,1127,7,2600.0,2700.0,2.0,3.0,1.0,699.0,705.0
2968,government,n1,"37.227279,-80.421665",emergency,1977,10,2300.0,2400.0,4.0,4.0,6.0,699.0,713.0
2908,scientific,n2,"37.227279,-80.421665",emergency,1909,6,2400.0,2500.0,2.0,4.0,1.0,699.0,706.0
2973,ordinary,n2,"37.227279,-80.421665",voice,1977,9,2400.0,2500.0,1.0,3.0,1.0,699.0,704.0
2050,ordinary,n1,"37.227279,-80.421665",data,1051,7,2300.0,2400.0,1.0,2.0,6.0,699.0,708.0
2142,emergency,n2,"37.227279,-80.421665",data,1148,9,2400.0,2500.0,5.0,2.0,1.0,699.0,707.0
2975,emergency,n3,"37.227279,-80.421665",emergency,1976,7,2500.0,2600.0,5.0,4.0,1.0,699.0,709.0
2046,educational,n1,"37.227279,-80.421665",voice,1052,7,2300.0,2400.0,3.0,3.0,6.0,699.0,711.0
2902,emergency,n4,"37.227279,-80.421665",video,1906,9,2600.0,2700.0,5.0,1.0,1.0,699.0,706.0
2045,educational,n5,"37.227279,-80.421665",voice,1049,6,2700.0,2800.0,3.0,3.0,1.0,699.0,706.0
2135,educational,n3,"37.227279,-80.421665",emergency,1136,5,2500.0,2600.0,3.0,4.0,1.0,699.0,707.0
2138,emergency,n1,"37.227279,-80.421665",data,1141,8,2300.0,2400.0,5.0,2.0,6.0,699.0,712.0
2042,ordinary,n4,"37.227279,-80.421665",emergency,1046,5,2600.0,2700.0,1.0,4.0,1.0,699.0,705.0
2899,government,n5,"37.227279,-80.421665",emergency,1903,9,2700.0,2800.0,4.0,4.0,1.0,699.0,708.0
2977,ordinary,n3,"37.227279,-80.421665",voice,1980,6,2500.0,2600.0,1.0,3.0,1.0,699.0,704.0
2041,ordinary,n3,"37.227279,-80.421665",voice,1044,5,2500.0,2600.0,1.0,3.0,1.0,699.0,704.0
2597,scientific,n1,"37.227279,-80.421665",data,1600,6,2300.0,2400.0,2.0,2.0,6.0,699.0,709.0
2839,ordinary,n5,"37.227279,-80.421665",data,1841,9,2700.0,2800.0,1.0,2.0,1.0,699.0,703.0
2702,emergency,n1,"37.227279,-80.421665",emergency,1705,6,2300.0,2400.0,5.0,4.0,6.0,699.0,714.0
2464,government,n5,"37.227279,-80.421665",voice,1469,8,2700.0,2800.0,4.0,3.0,1.0,699.0,707.0
2698,ordinary,n4,"37.227279,-80.421665",emergency,1704,9,2600.0,2700.0,1.0,4.0,1.0,699.0,705.0
2468,ordinary,n3,"37.227279,-80.421665",video,1468,9,2500.0,2600.0,1.0,1.0,1.0,699.0,702.0
2697,emergency,n3,"37.227279,-80.421665",emergency,1701,5,2500.0,2600.0,5.0,4.0,1.0,699.0,709.0
2696,ordinary,n2,"37.227279,-80.421665",video,1698,6,2400.0,2500.0,1.0,1.0,1.0,699.0,702.0
2474,ordinary,n2,"37.227279,-80.421665",emergency,1474,8,2400.0,2500.0,1.0,4.0,1.0,699.0,705.0
2476,emergency,n1,"37.227279,-80.421665",voice,1476,8,2300.0,2400.0,5.0,3.0,6.0,699.0,713.0
2477,ordinary,n2,"37.227279,-80.421665",emergency,1478,6,2400.0,2500.0,1.0,4.0,1.0,699.0,705.0
2478,scientific,n4,"37.227279,-80.421665",voice,1486,10,2600.0,2700.0,2.0,3.0,1.0,699.0,705.0
2462,ordinary,n3,"37.227279,-80.421665",data,1465,9,2500.0,2600.0,1.0,2.0,1.0,699.0,703.0
2483,government,n3,"37.227279,-80.421665",video,1489,7,2500.0,2600.0,4.0,1.0,1.0,699.0,705.0
2689,emergency,n2,"37.227279,-80.421665",video,1690,5,2400.0,2500.0,5.0,1.0,1.0,699.0,706.0
2688,government,n1,"37.227279,-80.421665",video,1696,9,2300.0,2400.0,4.0,1.0,6.0,699.0,710.0
2685,government,n1,"37.227279,-80.421665",data,1687,6,2300.0,2400.0,4.0,2.0,6.0,699.0,711.0
2493,scientific,n5,"37.227279,-80.421665",voice,1502,10,2700.0,2800.0,2.0,3.0,1.0,699.0,705.0
2681,government,n1,"37.227279,-80.421665",data,1689,9,2300.0,2400.0,4.0,2.0,6.0,699.0,711.0
2499,ordinary,n1,"37.227279,-80.421665",data,1505,7,2300.0,2400.0,1.0,2.0,6.0,699.0,708.0
2679,government,n3,"37.227279,-80.421665",video,1685,7,2500.0,2600.0,4.0,1.0,1.0,699.0,705.0
2678,emergency,n4,"37.227279,-80.421665",video,1680,5,2600.0,2700.0,5.0,1.0,1.0,699.0,706.0
2503,emergency,n1,"37.227279,-80.421665",voice,1509,7,2300.0,2400.0,5.0,3.0,6.0,699.0,713.0
2504,emergency,n4,"37.227279,-80.421665",data,1508,8,2600.0,2700.0,5.0,2.0,1.0,699.0,707.0
2690,educational,n4,"37.227279,-80.421665",video,1696,7,2600.0,2700.0,3.0,1.0,1.0,699.0,704.0
2676,government,n5,"37.227279,-80.421665",video,1680,8,2700.0,2800.0,4.0,1.0,1.0,699.0,705.0
2461,educational,n3,"37.227279,-80.421665",video,1462,6,2500.0,2600.0,3.0,1.0,1.0,699.0,704.0
2457,ordinary,n3,"37.227279,-80.421665",video,1457,5,2500.0,2600.0,1.0,1.0,1.0,699.0,702.0
2739,educational,n2,"37.227279,-80.421665",emergency,1742,8,2400.0,2500.0,3.0,4.0,1.0,699.0,707.0
2738,scientific,n4,"37.227279,-80.421665",data,1743,6,2600.0,2700.0,2.0,2.0,1.0,699.0,704.0
2398,ordinary,n3,"37.227279,-80.421665",emergency,1402,8,2500.0,2600.0,1.0,4.0,1.0,699.0,705.0
2399,educational,n2,"37.227279,-80.421665",video,1399,10,2400.0,2500.0,3.0,1.0,1.0,699.0,704.0
2403,emergency,n5,"37.227279,-80.421665",data,1407,9,2700.0,2800.0,5.0,2.0,1.0,699.0,707.0
2407,scientific,n5,"37.227279,-80.421665",video,1409,5,2700.0,2800.0,2.0,1.0,1.0,699.0,703.0
2733,scientific,n5,"37.227279,-80.421665",emergency,1737,6,2700.0,2800.0,2.0,4.0,1.0,699.0,706.0
2732,scientific,n3,"37.227279,-80.421665",voice,1734,6,2500.0,2600.0,2.0,3.0,1.0,699.0,705.0
2415,scientific,n5,"37.227279,-80.421665",data,1417,10,2700.0,2800.0,2.0,2.0,1.0,699.0,704.0
2727,ordinary,n1,"37.227279,-80.421665",data,1729,6,2300.0,2400.0,1.0,2.0,6.0,699.0,708.0
2460,government,n1,"37.227279,-80.421665",data,1466,7,2300.0,2400.0,4.0,2.0,6.0,699.0,711.0
2720,government,n2,"37.227279,-80.421665",data,1726,8,2400.0,2500.0,4.0,2.0,1.0,699.0,706.0
2428,government,n2,"37.227279,-80.421665",emergency,1432,5,2400.0,2500.0,4.0,4.0,1.0,699.0,708.0
2715,scientific,n1,"37.227279,-80.421665",voice,1716,9,2300.0,2400.0,2.0,3.0,6.0,699.0,710.0
2714,government,n2,"37.227279,-80.421665",voice,1718,5,2400.0,2500.0,4.0,3.0,1.0,699.0,707.0
2711,ordinary,n2,"37.227279,-80.421665",data,1715,6,2400.0,2500.0,1.0,2.0,1.0,699.0,703.0
2445,government,n1,"37.227279,-80.421665",video,1445,9,2300.0,2400.0,4.0,1.0,6.0,699.0,710.0
2452,scientific,n1,"37.227279,-80.421665",video,1459,8,2300.0,2400.0,2.0,1.0,6.0,699.0,708.0
2706,emergency,n5,"37.227279,-80.421665",video,1710,5,2700.0,2800.0,5.0,1.0,1.0,699.0,706.0
2453,ordinary,n1,"37.227279,-80.421665",data,1455,5,2300.0,2400.0,1.0,2.0,6.0,699.0,708.0
2705,scientific,n1,"37.227279,-80.421665",voice,1710,6,2300.0,2400.0,2.0,3.0,6.0,699.0,710.0
2703,emergency,n3,"37.227279,-80.421665",emergency,1707,5,2500.0,2600.0,5.0,4.0,1.0,699.0,709.0
2424,educational,n2,"37.227279,-80.421665",emergency,1425,6,2400.0,2500.0,3.0,4.0,1.0,699.0,707.0
2741,emergency,n1,"37.227279,-80.421665",emergency,1745,9,2300.0,2400.0,5.0,4.0,6.0,699.0,714.0
2506,government,n5,"37.227279,-80.421665",voice,1508,5,2700.0,2800.0,4.0,3.0,1.0,699.0,707.0
2671,emergency,n3,"37.227279,-80.421665",voice,1674,8,2500.0,2600.0,5.0,3.0,1.0,699.0,708.0
2562,ordinary,n4,"37.227279,-80.421665",emergency,1569,8,2600.0,2700.0,1.0,4.0,1.0,699.0,705.0
2631,educational,n3,"37.227279,-80.421665",data,1631,8,2500.0,2600.0,3.0,2.0,1.0,699.0,705.0
2564,emergency,n5,"37.227279,-80.421665",data,1565,7,2700.0,2800.0,5.0,2.0,1.0,699.0,707.0
2570,scientific,n5,"37.227279,-80.421665",data,1577,8,2700.0,2800.0,2.0,2.0,1.0,699.0,704.0
2619,educational,n5,"37.227279,-80.421665",video,1619,7,2700.0,2800.0,3.0,1.0,1.0,699.0,704.0
2574,government,n4,"37.227279,-80.421665",voice,1579,10,2600.0,2700.0,4.0,3.0,1.0,699.0,707.0
2575,scientific,n3,"37.227279,-80.421665",video,1576,8,2500.0,2600.0,2.0,1.0,1.0,699.0,703.0
2612,ordinary,n1,"37.227279,-80.421665",video,1619,8,2300.0,2400.0,1.0,1.0,6.0,699.0,707.0
2583,educational,n3,"37.227279,-80.421665",emergency,1585,6,2500.0,2600.0,3.0,4.0,1.0,699.0,707.0
2586,government,n2,"37.227279,-80.421665",emergency,1594,9,2400.0,2500.0,4.0,4.0,1.0,699.0,708.0
2561,ordinary,n4,"37.227279,-80.421665",video,1564,7,2600.0,2700.0,1.0,1.0,1.0,699.0,702.0
2587,scientific,n5,"37.227279,-80.421665",voice,1590,7,2700.0,2800.0,2.0,3.0,1.0,699.0,705.0
2590,educational,n3,"37.227279,-80.421665",voice,1595,9,2500.0,2600.0,3.0,3.0,1.0,699.0,706.0
2609,government,n2,"37.227279,-80.421665",emergency,1612,8,2400.0,2500.0,4.0,4.0,1.0,699.0,708.0
2608,ordinary,n5,"37.227279,-80.421665",data,1608,5,2700.0,2800.0,1.0,2.0,1.0,699.0,703.0
2591,government,n1,"37.227279,-80.421665",emergency,1592,9,2300.0,2400.0,4.0,4.0,6.0,699.0,713.0
2592,educational,n4,"37.227279,-80.421665",voice,1597,6,2600.0,2700.0,3.0,3.0,1.0,699.0,706.0
2604,educational,n4,"37.227279,-80.421665",video,1607,6,2600.0,2700.0,3.0,1.0,1.0,699.0,704.0
2603,ordinary,n1,"37.227279,-80.421665",voice,1606,7,2300.0,2400.0,1.0,3.0,6.0,699.0,709.0
2596,scientific,n3,"37.227279,-80.421665",data,1601,6,2500.0,2600.0,2.0,2.0,1.0,699.0,704.0
2602,educational,n4,"37.227279,-80.421665",video,1609,9,2600.0,2700.0,3.0,1.0,1.0,699.0,704.0
2601,emergency,n3,"37.227279,-80.421665",emergency,1604,5,2500.0,2600.0,5.0,4.0,1.0,699.0,709.0
2588,government,n2,"37.227279,-80.421665",video,1591,7,2400.0,2500.0,4.0,1.0,1.0,699.0,705.0
2512,ordinary,n5,"37.227279,-80.421665",video,1517,9,2700.0,2800.0,1.0,1.0,1.0,699.0,702.0
2557,educational,n2,"37.227279,-80.421665",video,1559,6,2400.0,2500.0,3.0,1.0,1.0,699.0,704.0
2640,ordinary,n3,"37.227279,-80.421665",voice,1647,9,2500.0,2600.0,1.0,3.0,1.0,699.0,704.0
2668,ordinary,n1,"37.227279,-80.421665",voice,1670,8,2300.0,2400.0,1.0,3.0,6.0,699.0,709.0
2666,emergency,n5,"37.227279,-80.421665",voice,1669,7,2700.0,2800.0,5.0,3.0,1.0,699.0,708.0
2523,government,n2,"37.227279,-80.421665",data,1528,6,2400.0,2500.0,4.0,2.0,1.0,699.0,706.0
2524,scientific,n1,"37.227279,-80.421665",data,1527,5,2300.0,2400.0,2.0,2.0,6.0,699.0,709.0
2526,scientific,n1,"37.227279,-80.421665",voice,1528,9,2300.0,2400.0,2.0,3.0,6.0,699.0,710.0
2527,educational,n4,"37.227279,-80.421665",voice,1527,9,2600.0,2700.0,3.0,3.0,1.0,699.0,706.0
2529,government,n4,"37.227279,-80.421665",emergency,1533,6,2600.0,2700.0,4.0,4.0,1.0,699.0,708.0
2530,scientific,n4,"37.227279,-80.421665",emergency,1533,7,2600.0,2700.0,2.0,4.0,1.0,699.0,706.0
2534,government,n5,"37.227279,-80.421665",data,1541,8,2700.0,2800.0,4.0,2.0,1.0,699.0,706.0
2535,government,n4,"37.227279,-80.421665",emergency,1541,7,2600.0,2700.0,4.0,4.0,1.0,699.0,708.0
2556,scientific,n5,"37.227279,-80.421665",emergency,1560,5,2700.0,2800.0,2.0,4.0,1.0,699.0,706.0
2537,scientific,n2,"37.227279,-80.421665",voice,1539,8,2400.0,2500.0,2.0,3.0,1.0,699.0,705.0
2540,ordinary,n4,"37.227279,-80.421665",voice,1546,9,2600.0,2700.0,1.0,3.0,1.0,699.0,704.0
2541,emergency,n2,"37.227279,-80.421665",voice,1545,10,2400.0,2500.0,5.0,3.0,1.0,699.0,708.0
2652,scientific,n3,"37.227279,-80.421665",video,1655,5,2500.0,2600.0,2.0,1.0,1.0,699.0,703.0
2544,scientific,n5,"37.227279,-80.421665",emergency,1549,9,2700.0,2800.0,2.0,4.0,1.0,699.0,706.0
2545,ordinary,n5,"37.227279,-80.421665",video,1549,6,2700.0,2800.0,1.0,1.0,1.0,699.0,702.0
2548,scientific,n4,"37.227279,-80.421665",video,1552,5,2600.0,2700.0,2.0,1.0,1.0,699.0,703.0
2552,educational,n5,"37.227279,-80.421665",data,1554,10,2700.0,2800.0,3.0,2.0,1.0,699.0,705.0
2642,emergency,n4,"37.227279,-80.421665",emergency,1644,10,2600.0,2700.0,5.0,4.0,1.0,699.0,709.0
2641,ordinary,n2,"37.227279,-80.421665",voice,1643,6,2400.0,2500.0,1.0,3.0,1.0,699.0,704.0
2554,emergency,n1,"37.227279,-80.421665",data,1554,8,2300.0,2400.0,5.0,2.0,6.0,699.0,712.0
2660,scientific,n2,"37.227279,-80.421665",emergency,1663,10,2400.0,2500.0,2.0,4.0,1.0,699.0,706.0
2203,ordinary,n5,"37.227279,-80.421665",voice,1207,5,2700.0,2800.0,1.0,3.0,1.0,699.0,704.0
2394,government,n4,"37.227279,-80.421665",video,1397,6,2600.0,2700.0,4.0,1.0,1.0,699.0,705.0
2742,ordinary,n4,"37.227279,-80.421665",video,1750,10,2600.0,2700.0,1.0,1.0,1.0,699.0,702.0
2812,educational,n3,"37.227279,-80.421665",emergency,1814,5,2500.0,2600.0,3.0,4.0,1.0,699.0,707.0
2270,emergency,n3,"37.227279,-80.421665",data,1272,6,2500.0,2600.0,5.0,2.0,1.0,699.0,707.0
2272,scientific,n1,"37.227279,-80.421665",video,1274,9,2300.0,2400.0,2.0,1.0,6.0,699.0,708.0
2810,emergency,n4,"37.227279,-80.421665",emergency,1810,8,2600.0,2700.0,5.0,4.0,1.0,699.0,709.0
2279,educational,n1,"37.227279,-80.421665",video,1286,8,2300.0,2400.0,3.0,1.0,6.0,699.0,709.0
2809,emergency,n2,"37.227279,-80.421665",emergency,1812,5,2400.0,2500.0,5.0,4.0,1.0,699.0,709.0
2282,government,n2,"37.227279,-80.421665",emergency,1282,7,2400.0,2500.0,4.0,4.0,1.0,699.0,708.0
2284,scientific,n3,"37.227279,-80.421665",emergency,1287,5,2500.0,2600.0,2.0,4.0,1.0,699.0,706.0
2285,educational,n5,"37.227279,-80.421665",data,1290,7,2700.0,2800.0,3.0,2.0,1.0,699.0,705.0
2286,scientific,n4,"37.227279,-80.421665",video,1289,5,2600.0,2700.0,2.0,1.0,1.0,699.0,703.0
2267,emergency,n5,"37.227279,-80.421665",emergency,1272,8,2700.0,2800.0,5.0,4.0,1.0,699.0,709.0
2808,government,n5,"37.227279,-80.421665",data,1811,8,2700.0,2800.0,4.0,2.0,1.0,699.0,706.0
2290,government,n5,"37.227279,-80.421665",data,1299,10,2700.0,2800.0,4.0,2.0,1.0,699.0,706.0
2291,government,n4,"37.227279,-80.421665",video,1294,10,2600.0,2700.0,4.0,1.0,1.0,699.0,705.0
2295,scientific,n3,"37.227279,-80.421665",video,1300,6,2500.0,2600.0,2.0,1.0,1.0,699.0,703.0
2296,educational,n4,"37.227279,-80.421665",video,1298,5,2600.0,2700.0,3.0,1.0,1.0,699.0,704.0
2801,educational,n5,"37.227279,-80.421665",data,1803,6,2700.0,2800.0,3.0,2.0,1.0,699.0,705.0
2297,ordinary,n1,"37.227279,-80.421665",emergency,1303,7,2300.0,2400.0,1.0,4.0,6.0,699.0,710.0
2800,government,n1,"37.227279,-80.421665",emergency,1805,6,2300.0,2400.0,4.0,4.0,6.0,699.0,713.0
2298,educational,n2,"37.227279,-80.421665",emergency,1304,8,2400.0,2500.0,3.0,4.0,1.0,699.0,707.0
2598,ordinary,n1,"37.227279,-80.421665",emergency,1603,6,2300.0,2400.0,1.0,4.0,6.0,699.0,710.0
2796,ordinary,n1,"37.227279,-80.421665",voice,1800,5,2300.0,2400.0,1.0,3.0,6.0,699.0,709.0
2807,emergency,n4,"37.227279,-80.421665",emergency,1815,10,2600.0,2700.0,5.0,4.0,1.0,699.0,709.0
2795,educational,n1,"37.227279,-80.421665",emergency,1801,7,2300.0,2400.0,3.0,4.0,6.0,699.0,712.0
2262,educational,n1,"37.227279,-80.421665",emergency,1268,7,2300.0,2400.0,3.0,4.0,6.0,699.0,712.0
2818,emergency,n1,"37.227279,-80.421665",data,1824,7,2300.0,2400.0,5.0,2.0,6.0,699.0,712.0
2207,educational,n3,"37.227279,-80.421665",video,1208,5,2500.0,2600.0,3.0,1.0,1.0,699.0,704.0
2208,government,n1,"37.227279,-80.421665",emergency,1208,9,2300.0,2400.0,4.0,4.0,6.0,699.0,713.0
2837,scientific,n2,"37.227279,-80.421665",video,1837,5,2400.0,2500.0,2.0,1.0,1.0,699.0,703.0
2213,government,n2,"37.227279,-80.421665",data,1215,5,2400.0,2500.0,4.0,2.0,1.0,699.0,706.0
2834,emergency,n1,"37.227279,-80.421665",video,1836,5,2300.0,2400.0,5.0,1.0,6.0,699.0,711.0
2832,scientific,n1,"37.227279,-80.421665",video,1832,10,2300.0,2400.0,2.0,1.0,6.0,699.0,708.0
2828,government,n4,"37.227279,-80.421665",emergency,1835,10,2600.0,2700.0,4.0,4.0,1.0,699.0,708.0
2232,government,n3,"37.227279,-80.421665",video,1238,7,2500.0,2600.0,4.0,1.0,1.0,699.0,705.0
2233,scientific,n4,"37.227279,-80.421665",emergency,1238,8,2600.0,2700.0,2.0,4.0,1.0,699.0,706.0
2237,emergency,n1,"37.227279,-80.421665",emergency,1237,5,2300.0,2400.0,5.0,4.0,6.0,699.0,714.0
2257,scientific,n4,"37.227279,-80.421665",data,1263,10,2600.0,2700.0,2.0,2.0,1.0,699.0,704.0
2826,ordinary,n3,"37.227279,-80.421665",voice,1829,9,2500.0,2600.0,1.0,3.0,1.0,699.0,704.0
2824,government,n3,"37.227279,-80.421665",emergency,1827,9,2500.0,2600.0,4.0,4.0,1.0,699.0,708.0
2241,government,n1,"37.227279,-80.421665",video,1244,10,2300.0,2400.0,4.0,1.0,6.0,699.0,710.0
2246,government,n1,"37.227279,-80.421665",video,1254,9,2300.0,2400.0,4.0,1.0,6.0,699.0,710.0
2250,emergency,n4,"37.227279,-80.421665",video,1250,5,2600.0,2700.0,5.0,1.0,1.0,699.0,706.0
2252,scientific,n5,"37.227279,-80.421665",voice,1257,8,2700.0,2800.0,2.0,3.0,1.0,699.0,705.0
2821,ordinary,n2,"37.227279,-80.421665",voice,1825,5,2400.0,2500.0,1.0,3.0,1.0,699.0,704.0
2820,ordinary,n1,"37.227279,-80.421665",emergency,1825,10,2300.0,2400.0,1.0,4.0,6.0,699.0,710.0
2254,scientific,n3,"37.227279,-80.421665",emergency,1258,8,2500.0,2600.0,2.0,4.0,1.0,699.0,706.0
2819,emergency,n5,"37.227279,-80.421665",emergency,1828,10,2700.0,2800.0,5.0,4.0,1.0,699.0,709.0
2255,scientific,n2,"37.227279,-80.421665",video,1257,5,2400.0,2500.0,2.0,1.0,1.0,699.0,703.0
2239,educational,n5,"37.227279,-80.421665",emergency,1244,10,2700.0,2800.0,3.0,4.0,1.0,699.0,707.0
2392,government,n1,"37.227279,-80.421665",voice,1394,5,2300.0,2400.0,4.0,3.0,6.0,699.0,712.0
2302,emergency,n4,"37.227279,-80.421665",emergency,1307,7,2600.0,2700.0,5.0,4.0,1.0,699.0,709.0
2304,ordinary,n3,"37.227279,-80.421665",video,1304,10,2500.0,2600.0,1.0,1.0,1.0,699.0,702.0
2759,scientific,n3,"37.227279,-80.421665",video,1762,5,2500.0,2600.0,2.0,1.0,1.0,699.0,703.0
2352,scientific,n5,"37.227279,-80.421665",voice,1352,10,2700.0,2800.0,2.0,3.0,1.0,699.0,705.0
2353,educational,n2,"37.227279,-80.421665",video,1359,8,2400.0,2500.0,3.0,1.0,1.0,699.0,704.0
2354,educational,n4,"37.227279,-80.421665",video,1359,6,2600.0,2700.0,3.0,1.0,1.0,699.0,704.0
2357,ordinary,n3,"37.227279,-80.421665",video,1363,10,2500.0,2600.0,1.0,1.0,1.0,699.0,702.0
2358,educational,n4,"37.227279,-80.421665",data,1360,5,2600.0,2700.0,3.0,2.0,1.0,699.0,705.0
2360,scientific,n4,"37.227279,-80.421665",voice,1363,6,2600.0,2700.0,2.0,3.0,1.0,699.0,705.0
2361,government,n5,"37.227279,-80.421665",video,1362,7,2700.0,2800.0,4.0,1.0,1.0,699.0,705.0
2755,ordinary,n4,"37.227279,-80.421665",emergency,1755,6,2600.0,2700.0,1.0,4.0,1.0,699.0,705.0
2363,ordinary,n3,"37.227279,-80.421665",voice,1369,10,2500.0,2600.0,1.0,3.0,1.0,699.0,704.0
2764,government,n5,"37.227279,-80.421665",emergency,1765,8,2700.0,2800.0,4.0,4.0,1.0,699.0,708.0
2369,ordinary,n1,"37.227279,-80.421665",voice,1374,10,2300.0,2400.0,1.0,3.0,6.0,699.0,709.0
2749,ordinary,n5,"37.227279,-80.421665",voice,1753,5,2700.0,2800.0,1.0,3.0,1.0,699.0,704.0
2748,ordinary,n1,"37.227279,-80.421665",data,1752,7,2300.0,2400.0,1.0,2.0,6.0,699.0,708.0
2376,emergency,n3,"37.227279,-80.421665",data,1378,5,2500.0,2600.0,5.0,2.0,1.0,699.0,707.0
2380,ordinary,n1,"37.227279,-80.421665",data,1382,6,2300.0,2400.0,1.0,2.0,6.0,699.0,708.0
2746,ordinary,n1,"37.227279,-80.421665",video,1752,7,2300.0,2400.0,1.0,1.0,6.0,699.0,707.0
2383,government,n3,"37.227279,-80.421665",video,1387,8,2500.0,2600.0,4.0,1.0,1.0,699.0,705.0
2384,ordinary,n1,"37.227279,-80.421665",voice,1386,8,2300.0,2400.0,1.0,3.0,6.0,699.0,709.0
2385,scientific,n1,"37.227279,-80.421665",data,1390,10,2300.0,2400.0,2.0,2.0,6.0,699.0,709.0
2386,ordinary,n1,"37.227279,-80.421665",voice,1391,8,2300.0,2400.0,1.0,3.0,6.0,699.0,709.0
2388,educational,n3,"37.227279,-80.421665",video,1395,8,2500.0,2600.0,3.0,1.0,1.0,699.0,704.0
