cbsd_id,type,band,weather,density,traffic
2045,government,n3,snowy,rural,emergency
2046,educational,n5,foggy,urban,voice
2047,ordinary,n5,snowy,urban,emergency
2048,emergency,n3,snowy,rural,emergency
2049,educational,n2,emergency,rural,video
2050,ordinary,n5,foggy,rural,video
2051,ordinary,n4,snowy,semi-urban,voice
2052,government,n3,foggy,urban,emergency
2053,scientific,n4,foggy,rural,emergency
2054,emergency,n2,cloudy,rural,voice
2055,ordinary,n3,rainy,urban,emergency
2056,emergency,n1,foggy,rural,voice
2057,emergency,n5,snowy,semi-urban,voice
2058,scientific,n4,foggy,semi-urban,emergency
2059,emergency,n1,sunny,semi-urban,data
2060,educational,n4,cloudy,urban,voice
2061,government,n3,emergency,semi-urban,data
2062,scientific,n2,foggy,urban,emergency
2063,scientific,n1,emergency,urban,data
2064,educational,n4,snowy,rural,data
2065,government,n1,emergency,rural,data
2066,emergency,n2,rainy,rural,data
2067,scientific,n5,cloudy,urban,video
2068,scientific,n1,emergency,semi-urban,data
2069,emergency,n1,foggy,rural,video
2070,educational,n4,snowy,urban,voice
2071,ordinary,n5,snowy,urban,emergency
2072,educational,n1,sunny,rural,emergency
2073,emergency,n3,foggy,semi-urban,data
2074,government,n2,emergency,rural,emergency
2075,scientific,n5,cloudy,rural,video
2076,scientific,n5,sunny,rural,voice
2077,ordinary,n4,cloudy,semi-urban,data
2078,government,n4,rainy,urban,video
2079,ordinary,n3,sunny,rural,data
2080,ordinary,n3,cloudy,semi-urban,data
2081,ordinary,n5,snowy,rural,emergency
2082,government,n4,sunny,rural,voice
2083,emergency,n5,sunny,rural,video
2084,government,n4,rainy,rural,emergency
2085,educational,n5,sunny,rural,voice
2086,emergency,n5,foggy,semi-urban,emergency
2087,scientific,n3,sunny,semi-urban,video
2088,emergency,n5,cloudy,rural,voice
2089,ordinary,n4,emergency,urban,video
2090,educational,n5,snowy,semi-urban,data
2091,scientific,n4,foggy,rural,data
2092,ordinary,n3,sunny,urban,voice
2093,ordinary,n4,sunny,urban,emergency
2094,educational,n3,cloudy,urban,video
2095,ordinary,n1,emergency,semi-urban,voice
2096,scientific,n5,sunny,semi-urban,data
2097,ordinary,n4,foggy,rural,video
2098,ordinary,n4,snowy,urban,data
2099,scientific,n4,rainy,rural,data
2100,government,n2,cloudy,urban,video
2101,educational,n4,sunny,semi-urban,data
2102,scientific,n1,sunny,semi-urban,data
2103,emergency,n1,foggy,rural,video
2104,educational,n1,emergency,semi-urban,voice
2105,scientific,n4,emergency,rural,video
2106,ordinary,n1,cloudy,rural,voice
2107,emergency,n4,snowy,rural,voice
2108,scientific,n1,emergency,rural,video
2109,ordinary,n1,cloudy,urban,video
2110,ordinary,n1,cloudy,urban,video
2111,educational,n4,sunny,semi-urban,video
2112,ordinary,n4,cloudy,rural,data
2113,emergency,n4,foggy,urban,video
2114,educational,n5,sunny,urban,emergency
2115,emergency,n2,rainy,urban,voice
2116,government,n1,rainy,semi-urban,data
2117,scientific,n3,rainy,semi-urban,video
2118,educational,n2,snowy,urban,voice
2119,emergency,n4,cloudy,semi-urban,data
2120,educational,n5,sunny,rural,voice
2121,scientific,n4,sunny,rural,video
2122,emergency,n4,foggy,urban,video
2123,scientific,n4,emergency,urban,data
2124,scientific,n1,sunny,urban,data
2125,scientific,n2,foggy,semi-urban,voice
2126,government,n4,emergency,urban,emergency
2127,educational,n2,foggy,rural,voice
2128,scientific,n4,cloudy,urban,emergency
2129,government,n1,cloudy,urban,voice
2130,ordinary,n4,foggy,urban,emergency
2131,ordinary,n1,cloudy,rural,data
2132,government,n4,emergency,urban,data
2133,government,n3,sunny,rural,voice
2134,educational,n3,foggy,semi-urban,video
2135,scientific,n4,emergency,urban,video
2136,ordinary,n1,sunny,semi-urban,video
2137,emergency,n1,rainy,semi-urban,data
2138,emergency,n5,snowy,urban,voice
2139,ordinary,n1,cloudy,rural,data
2140,emergency,n5,foggy,rural,data
2141,government,n5,rainy,semi-urban,data
2142,government,n2,cloudy,rural,video
2143,scientific,n1,cloudy,urban,emergency
2144,emergency,n3,foggy,semi-urban,voice
2145,ordinary,n4,foggy,urban,video
2146,government,n3,rainy,semi-urban,voice
2147,ordinary,n2,foggy,rural,voice
2148,ordinary,n1,emergency,semi-urban,video
2149,ordinary,n5,snowy,semi-urban,video
2150,ordinary,n5,sunny,urban,emergency
2151,ordinary,n5,snowy,urban,emergency
2152,ordinary,n1,foggy,semi-urban,voice
2153,scientific,n3,rainy,rural,video
2154,scientific,n4,cloudy,urban,data
2155,emergency,n2,emergency,urban,emergency
2156,ordinary,n4,cloudy,rural,data
2157,emergency,n3,sunny,rural,voice
2158,government,n3,emergency,urban,emergency
2159,emergency,n2,sunny,semi-urban,data
2160,government,n4,cloudy,semi-urban,video
2161,educational,n5,sunny,urban,voice
2162,emergency,n1,snowy,urban,video
2163,government,n1,cloudy,urban,data
2164,ordinary,n2,snowy,rural,voice
2165,educational,n3,cloudy,rural,voice
2166,government,n5,rainy,rural,data
2167,ordinary,n2,cloudy,semi-urban,voice
2168,ordinary,n2,snowy,semi-urban,emergency
2169,emergency,n4,cloudy,semi-urban,video
2170,ordinary,n5,cloudy,rural,voice
2171,scientific,n2,sunny,rural,voice
2172,educational,n5,sunny,rural,voice
2173,educational,n3,sunny,rural,emergency
2174,ordinary,n1,emergency,semi-urban,emergency
2175,educational,n1,rainy,urban,voice
2176,government,n3,snowy,semi-urban,data
2177,educational,n4,foggy,rural,voice
2178,government,n5,foggy,semi-urban,video
2179,government,n5,foggy,urban,video
2180,ordinary,n3,cloudy,urban,emergency
2181,emergency,n3,foggy,semi-urban,video
2182,government,n2,emergency,rural,voice
2183,ordinary,n3,snowy,urban,emergency
2184,emergency,n2,snowy,rural,data
2185,educational,n3,rainy,rural,voice
2186,emergency,n2,rainy,rural,data
2187,educational,n5,rainy,urban,data
2188,government,n1,cloudy,semi-urban,emergency
2189,scientific,n5,emergency,semi-urban,video
2190,emergency,n1,emergency,urban,voice
2191,government,n2,emergency,urban,data
2192,ordinary,n4,cloudy,rural,data
2193,government,n5,cloudy,rural,video
2194,scientific,n3,cloudy,urban,voice
2195,emergency,n1,snowy,semi-urban,emergency
2196,ordinary,n3,sunny,rural,video
2197,scientific,n3,sunny,rural,emergency
2198,government,n3,foggy,urban,emergency
2199,emergency,n2,sunny,semi-urban,data
2200,educational,n5,snowy,rural,video
2201,ordinary,n2,emergency,urban,data
2202,emergency,n4,sunny,semi-urban,video
2203,educational,n3,rainy,rural,emergency
2204,educational,n2,emergency,semi-urban,emergency
2205,ordinary,n4,rainy,urban,voice
2206,scientific,n2,sunny,urban,voice
2207,emergency,n4,emergency,semi-urban,data
2208,emergency,n1,sunny,semi-urban,voice
2209,government,n5,rainy,rural,emergency
2210,ordinary,n2,sunny,semi-urban,emergency
2211,scientific,n5,emergency,semi-urban,emergency
2212,government,n5,cloudy,semi-urban,data
2213,government,n3,foggy,urban,video
2214,ordinary,n4,rainy,semi-urban,emergency
2215,government,n3,cloudy,urban,emergency
2216,government,n1,rainy,rural,voice
2217,scientific,n3,sunny,semi-urban,video
2218,ordinary,n5,foggy,urban,voice
2219,government,n3,emergency,semi-urban,data
2220,emergency,n5,foggy,urban,voice
2221,educational,n5,sunny,urban,voice
2222,educational,n5,emergency,semi-urban,video
2223,ordinary,n5,rainy,semi-urban,video
2224,scientific,n1,sunny,rural,emergency
2225,ordinary,n3,sunny,urban,emergency
2226,ordinary,n1,rainy,semi-urban,emergency
2227,scientific,n3,emergency,rural,voice
2228,ordinary,n3,snowy,semi-urban,data
2229,scientific,n1,foggy,rural,data
2230,ordinary,n5,rainy,semi-urban,emergency
2231,ordinary,n5,rainy,semi-urban,video
2232,ordinary,n5,snowy,rural,data
2233,scientific,n2,snowy,urban,data
2234,educational,n2,cloudy,rural,voice
2235,ordinary,n2,sunny,urban,voice
2236,government,n1,sunny,rural,video
2237,government,n4,cloudy,rural,video
2238,educational,n3,sunny,rural,video
2239,educational,n1,sunny,rural,emergency
2240,emergency,n4,rainy,urban,video
2241,scientific,n4,foggy,urban,data
2242,scientific,n4,snowy,semi-urban,data
2243,government,n3,rainy,urban,emergency
2244,ordinary,n4,snowy,semi-urban,emergency
2245,ordinary,n3,snowy,semi-urban,data
2246,emergency,n3,foggy,rural,data
2247,scientific,n5,foggy,rural,data
2248,government,n2,rainy,urban,data
2249,ordinary,n3,sunny,rural,video
2250,scientific,n3,sunny,rural,emergency
2251,ordinary,n2,cloudy,semi-urban,voice
2252,scientific,n5,cloudy,semi-urban,emergency
2253,government,n3,snowy,urban,emergency
2254,scientific,n2,sunny,semi-urban,voice
2255,government,n4,rainy,semi-urban,voice
2256,scientific,n1,emergency,rural,video
2257,educational,n1,foggy,urban,emergency
2258,emergency,n1,cloudy,urban,video
2259,scientific,n5,emergency,urban,emergency
2260,scientific,n5,emergency,urban,video
2261,government,n3,cloudy,semi-urban,emergency
2262,government,n4,sunny,urban,voice
2263,educational,n3,foggy,rural,video
2264,government,n1,sunny,rural,emergency
2265,emergency,n1,rainy,rural,emergency
2266,educational,n4,foggy,semi-urban,video
2267,emergency,n5,rainy,rural,voice
2268,government,n1,sunny,rural,voice
2269,ordinary,n2,rainy,semi-urban,emergency
2270,ordinary,n5,foggy,urban,video
2271,educational,n3,rainy,semi-urban,video
2272,emergency,n1,foggy,urban,data
2273,ordinary,n3,sunny,semi-urban,data
2274,educational,n3,snowy,rural,video
2275,scientific,n4,rainy,rural,data
2276,government,n4,rainy,urban,emergency
2277,government,n5,foggy,urban,emergency
2278,ordinary,n2,foggy,semi-urban,voice
2279,government,n2,snowy,urban,video
2280,government,n2,cloudy,semi-urban,emergency
2281,government,n2,sunny,urban,video
2282,emergency,n4,rainy,urban,video
2283,ordinary,n4,cloudy,semi-urban,voice
2284,educational,n2,snowy,semi-urban,voice
2285,scientific,n3,sunny,rural,emergency
2286,ordinary,n2,snowy,rural,voice
2287,government,n1,sunny,semi-urban,data
2288,ordinary,n1,foggy,rural,data
2289,ordinary,n2,sunny,semi-urban,data
2290,scientific,n4,cloudy,semi-urban,emergency
2291,emergency,n1,sunny,rural,voice
2292,emergency,n3,foggy,semi-urban,video
2293,emergency,n2,emergency,semi-urban,emergency
2294,emergency,n4,foggy,rural,video
2295,government,n3,sunny,semi-urban,data
2296,ordinary,n5,rainy,urban,voice
2297,scientific,n4,snowy,urban,video
2298,government,n3,cloudy,urban,data
2299,emergency,n5,snowy,semi-urban,voice
2300,scientific,n4,emergency,semi-urban,video
2301,emergency,n3,cloudy,rural,data
2302,emergency,n1,snowy,urban,emergency
2303,educational,n3,cloudy,urban,data
2304,government,n5,foggy,rural,data
2305,scientific,n1,sunny,rural,video
2306,educational,n2,rainy,urban,data
2307,educational,n5,foggy,semi-urban,emergency
2308,government,n4,snowy,semi-urban,voice
2309,scientific,n3,sunny,urban,data
2310,ordinary,n5,emergency,urban,video
2311,government,n5,emergency,rural,voice
2312,ordinary,n5,cloudy,rural,data
2313,emergency,n5,foggy,urban,emergency
2314,ordinary,n5,snowy,semi-urban,data
2315,government,n5,foggy,semi-urban,data
2316,scientific,n1,foggy,semi-urban,data
2317,educational,n1,rainy,semi-urban,data
2318,ordinary,n4,foggy,urban,voice
2319,scientific,n3,snowy,urban,data
2320,ordinary,n1,cloudy,rural,voice
2321,emergency,n1,snowy,rural,emergency
2322,ordinary,n3,emergency,urban,video
2323,ordinary,n2,rainy,urban,data
2324,educational,n1,foggy,semi-urban,voice
2325,ordinary,n4,foggy,urban,emergency
2326,educational,n5,emergency,semi-urban,emergency
2327,scientific,n3,snowy,semi-urban,data
2328,government,n2,rainy,rural,voice
2329,educational,n3,cloudy,semi-urban,voice
2330,emergency,n4,sunny,semi-urban,data
2331,scientific,n2,cloudy,rural,voice
2332,scientific,n4,cloudy,urban,emergency
2333,government,n1,snowy,semi-urban,video
2334,educational,n3,rainy,rural,emergency
2335,educational,n5,emergency,urban,voice
2336,government,n5,rainy,urban,emergency
2337,ordinary,n5,rainy,semi-urban,emergency
2338,emergency,n3,rainy,urban,video
2339,emergency,n4,emergency,rural,video
2340,educational,n3,sunny,rural,voice
2341,educational,n3,emergency,rural,video
2342,scientific,n3,rainy,semi-urban,voice
2343,scientific,n4,sunny,urban,voice
2344,emergency,n2,cloudy,semi-urban,data
2345,ordinary,n3,rainy,semi-urban,voice
2346,educational,n1,snowy,rural,data
2347,government,n2,cloudy,semi-urban,emergency
2348,educational,n4,snowy,urban,voice
2349,ordinary,n1,rainy,urban,voice
2350,scientific,n2,foggy,urban,emergency
2351,emergency,n1,snowy,semi-urban,voice
2352,emergency,n1,sunny,semi-urban,video
2353,government,n5,cloudy,semi-urban,data
2354,government,n1,foggy,urban,video
2355,emergency,n1,cloudy,semi-urban,voice
2356,educational,n3,cloudy,semi-urban,video
2357,educational,n2,emergency,urban,voice
2358,scientific,n2,foggy,urban,video
2359,ordinary,n4,cloudy,rural,voice
2360,educational,n2,rainy,urban,voice
2361,government,n1,rainy,rural,voice
2362,government,n5,sunny,urban,data
2363,government,n5,rainy,rural,video
2364,educational,n2,emergency,semi-urban,emergency
2365,government,n2,cloudy,rural,video
2366,educational,n4,emergency,urban,data
2367,government,n2,rainy,rural,voice
2368,ordinary,n5,rainy,rural,data
2369,ordinary,n2,sunny,urban,data
2370,government,n2,rainy,rural,voice
2371,government,n1,foggy,urban,emergency
2372,educational,n4,rainy,urban,emergency
2373,government,n5,cloudy,rural,data
2374,scientific,n2,rainy,urban,data
2375,scientific,n4,snowy,semi-urban,emergency
2376,educational,n3,rainy,semi-urban,video
2377,emergency,n1,emergency,urban,data
2378,emergency,n3,rainy,rural,voice
2379,ordinary,n5,sunny,rural,voice
2380,educational,n4,snowy,rural,emergency
2381,scientific,n5,sunny,urban,emergency
2382,scientific,n3,rainy,urban,voice
2383,educational,n3,foggy,semi-urban,video
2384,scientific,n2,emergency,urban,video
2385,educational,n4,sunny,semi-urban,voice
2386,government,n3,cloudy,urban,emergency
2387,educational,n4,foggy,rural,data
2388,educational,n3,foggy,urban,video
2389,government,n2,cloudy,urban,emergency
2390,educational,n5,cloudy,semi-urban,emergency
2391,emergency,n4,snowy,semi-urban,voice
2392,scientific,n1,cloudy,semi-urban,emergency
2393,scientific,n2,emergency,urban,data
2394,educational,n3,cloudy,rural,voice
2395,educational,n5,snowy,rural,voice
2396,scientific,n4,foggy,rural,voice
2397,government,n2,cloudy,rural,voice
2398,educational,n2,rainy,semi-urban,voice
2399,ordinary,n2,emergency,urban,data
2400,emergency,n3,cloudy,urban,emergency
2401,emergency,n5,foggy,urban,emergency
2402,emergency,n5,cloudy,rural,emergency
2403,government,n4,sunny,semi-urban,video
2404,government,n4,foggy,semi-urban,voice
2405,educational,n5,foggy,rural,video
2406,scientific,n2,sunny,rural,voice
2407,emergency,n1,sunny,rural,data
2408,emergency,n5,rainy,semi-urban,video
2409,emergency,n1,cloudy,semi-urban,data
2410,ordinary,n5,sunny,rural,voice
2411,government,n3,emergency,urban,data
2412,ordinary,n1,cloudy,semi-urban,data
2413,educational,n4,sunny,rural,video
2414,emergency,n3,cloudy,urban,video
2415,government,n4,emergency,urban,video
2416,emergency,n1,snowy,semi-urban,data
2417,emergency,n1,foggy,urban,voice
2418,government,n5,snowy,urban,video
2419,government,n1,sunny,rural,video
2420,ordinary,n4,foggy,semi-urban,data
2421,scientific,n3,emergency,rural,data
2422,educational,n5,sunny,semi-urban,emergency
2423,educational,n3,cloudy,rural,voice
2424,ordinary,n2,snowy,semi-urban,voice
2425,ordinary,n3,sunny,urban,data
2426,emergency,n2,snowy,rural,video
2427,scientific,n3,rainy,rural,video
2428,emergency,n2,cloudy,semi-urban,video
2429,government,n4,sunny,rural,emergency
2430,scientific,n1,sunny,rural,emergency
2431,emergency,n1,foggy,rural,emergency
2432,emergency,n1,snowy,semi-urban,video
2433,government,n2,sunny,urban,data
2434,emergency,n3,cloudy,semi-urban,emergency
2435,educational,n1,sunny,rural,emergency
2436,educational,n2,cloudy,urban,video
2437,ordinary,n1,cloudy,urban,emergency
2438,emergency,n5,sunny,urban,video
2439,government,n4,snowy,rural,video
2440,scientific,n3,cloudy,rural,data
2441,government,n1,rainy,urban,data
2442,ordinary,n5,snowy,urban,emergency
2443,educational,n3,sunny,rural,data
2444,scientific,n1,foggy,urban,emergency
2445,government,n3,emergency,rural,emergency
2446,government,n4,sunny,semi-urban,emergency
2447,government,n1,sunny,semi-urban,video
2448,ordinary,n5,snowy,semi-urban,voice
2449,ordinary,n3,foggy,rural,emergency
2450,scientific,n2,cloudy,urban,emergency
2451,emergency,n1,emergency,urban,voice
2452,government,n4,cloudy,rural,emergency
2453,emergency,n2,snowy,urban,emergency
2454,government,n3,cloudy,urban,voice
2455,ordinary,n3,cloudy,urban,voice
2456,scientific,n5,foggy,urban,video
2457,emergency,n2,sunny,urban,video
2458,ordinary,n1,rainy,urban,voice
2459,scientific,n5,snowy,semi-urban,video
2460,scientific,n5,rainy,rural,voice
2461,emergency,n3,snowy,rural,video
2462,ordinary,n4,snowy,rural,emergency
2463,government,n3,sunny,semi-urban,voice
2464,scientific,n2,rainy,semi-urban,voice
2465,government,n3,cloudy,urban,data
2466,scientific,n1,rainy,rural,emergency
2467,emergency,n3,emergency,urban,voice
2468,emergency,n4,emergency,rural,data
2469,educational,n1,foggy,rural,emergency
2470,scientific,n5,sunny,semi-urban,emergency
2471,ordinary,n4,emergency,urban,video
2472,educational,n3,cloudy,urban,video
2473,scientific,n1,cloudy,urban,video
2474,ordinary,n2,rainy,semi-urban,voice
2475,ordinary,n2,rainy,rural,data
2476,emergency,n4,foggy,urban,data
2477,emergency,n3,foggy,rural,voice
2478,government,n3,sunny,semi-urban,emergency
2479,government,n1,rainy,rural,data
2480,educational,n3,snowy,urban,emergency
2481,scientific,n1,foggy,semi-urban,emergency
2482,scientific,n5,foggy,rural,video
2483,emergency,n4,rainy,rural,voice
2484,emergency,n2,rainy,semi-urban,emergency
2485,emergency,n3,snowy,urban,data
2486,educational,n3,sunny,rural,data
2487,emergency,n1,snowy,urban,voice
2488,scientific,n4,rainy,rural,voice
2489,emergency,n4,snowy,semi-urban,voice
2490,educational,n1,foggy,semi-urban,video
2491,government,n1,rainy,urban,video
